id,sku,warehouse,zone,bin,wms,erp,tms,physical,allocated,last_count,vwgl_matstorloc_id,vwgl_matstorloc_valid_from,__operation_type,__timestamp,material,plant,storagelocation,maintenancestatus,deletionflag,fiscalyearofcurrentperiod,currentperiod,physicalinventoryblockingind,freeavailablestock,baseunit,stockintransfer,stockinqualityinspection,totalstockofallrestrbatches,blockedstock,blockedstockreturns,valunrestusestockprevper,stockintransferprevper,stockinqualityinsprevper,restrictedusestockprevper,blockedstockprevper,blockedstockreturnsprevper,dateoflastpostedcount,creationdate,instance,i_product,i_storagelocation,etl_aend_tstamp,sap_anchor,sap_source_id
INV-00053,0DD311158D,WH-02,A-12,A-12-16-2,0,0,0,0,0,2026-07-19 23:11:34+00:00,0DD311158D|1400|FBM1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD311158D,1400,FBM1,DL,,2023,02,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20230216,Kassel,0DD311158D,FBM1,2026-07-17 06:05:41.813636 UTC,True,0DD311158D|1400|FBM1
INV-00054,0DD311159C    DRA,WH-02,JIS-07,JIS-07-13-3,0,0,0,0,0,2026-07-20 03:07:34+00:00,0DD311159C    DRA|1400|FAM3,2026-07-17 02:17:53.120606 UTC,L,2026-07-17 02:17:53.120606 UTC,0DD311159C    DRA,1400,FAM3,DL,,2025,05,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20250508,Kassel,0DD311159C    DRA,FAM3,2026-07-17 06:05:41.813636 UTC,True,0DD311159C    DRA|1400|FAM3
INV-00055,0DD300040E,WH-01,HZ-02,HZ-02-15-1,21,21,21,21,3,2026-07-20 05:51:34+00:00,0DD300040E|1400|S1M1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD300040E,1400,S1M1,DL,,2025,07,,21.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20230216,Kassel,0DD300040E,S1M1,2026-07-17 06:05:41.813636 UTC,True,0DD300040E|1400|S1M1
INV-00056,0DD300046T,WH-02,A-12,A-12-08-2,8,8,8,8,2,2026-07-20 02:35:34+00:00,0DD300046T|1400|S1M1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD300046T,1400,S1M1,DL,,2026,07,,8.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20230216,Kassel,0DD300046T,S1M1,2026-07-17 06:05:41.813636 UTC,True,0DD300046T|1400|S1M1
INV-00057,0DD300046T,WH-01,A-12,A-12-08-3,0,0,0,0,0,2026-07-20 04:09:34+00:00,0DD300046T|1400|W0M6,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD300046T,1400,W0M6,DL,,2023,02,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20230216,Kassel,0DD300046T,W0M6,2026-07-17 06:05:41.813636 UTC,True,0DD300046T|1400|W0M6
INV-00058,0DD300047R,WH-01,A-12,A-12-18-1,0,0,0,0,0,2026-07-19 20:03:34+00:00,0DD300047R|1400|XNM1,2026-07-17 02:17:22.915108 UTC,L,2026-07-17 02:17:22.915108 UTC,0DD300047R,1400,XNM1,DL,,2024,05,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20240515,Kassel,0DD300047R,XNM1,2026-07-17 06:05:41.813636 UTC,True,0DD300047R|1400|XNM1
INV-00059,0DD311158B,WH-02,B-07,B-07-03-2,0,0,0,0,0,2026-07-20 03:47:34+00:00,0DD311158B|1400|FBM1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD311158B,1400,FBM1,DL,,2023,02,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20230216,Kassel,0DD311158B,FBM1,2026-07-17 06:05:41.813636 UTC,True,0DD311158B|1400|FBM1
INV-00060,0DD311158B,WH-02,B-07,B-07-03-3,0,0,0,0,0,2026-07-19 19:44:34+00:00,0DD311158B|1400|S0M6,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD311158B,1400,S0M6,DL,,2023,02,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20230216,Kassel,0DD311158B,S0M6,2026-07-17 06:05:41.813636 UTC,True,0DD311158B|1400|S0M6
INV-00061,0DD311159B    DRA,WH-02,B-07,B-07-17-1,0,0,0,0,0,2026-07-20 01:52:34+00:00,0DD311159B    DRA|1400|XDM1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD311159B    DRA,1400,XDM1,DL,,2022,10,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20221024,Kassel,0DD311159B    DRA,XDM1,2026-07-17 06:05:41.813636 UTC,True,0DD311159B    DRA|1400|XDM1
INV-00062,0DD311159B ANG,WH-02,A-12,A-12-15-2,0,0,0,0,0,2026-07-20 01:25:34+00:00,0DD311159B ANG|1400|XNM1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD311159B ANG,1400,XNM1,DL,,2026,03,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20221103,Kassel,0DD311159B ANG,XNM1,2026-07-17 06:05:41.813636 UTC,True,0DD311159B ANG|1400|XNM1
INV-00063,0DD311159C    DRA,WH-02,JIS-07,JIS-07-13-3,0,0,0,0,0,2026-07-19 21:38:34+00:00,0DD311159C    DRA|1400|F4M1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD311159C    DRA,1400,F4M1,DL,,2022,11,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20221116,Kassel,0DD311159C    DRA,F4M1,2026-07-17 06:05:41.813636 UTC,True,0DD311159C    DRA|1400|F4M1
INV-00064,0DD300040C,WH-01,A-12,A-12-08-1,0,0,0,0,0,2026-07-19 22:16:34+00:00,0DD300040C|1400|XNM1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD300040C,1400,XNM1,DL,,2025,07,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20221024,Kassel,0DD300040C,XNM1,2026-07-17 06:05:41.813636 UTC,True,0DD300040C|1400|XNM1
INV-00065,0DD300046C,WH-01,JIS-07,JIS-07-17-2,0,0,0,0,0,2026-07-20 02:08:34+00:00,0DD300046C|1400|F759,2026-07-17 02:17:43.125366 UTC,L,2026-07-17 02:17:43.125366 UTC,0DD300046C,1400,F759,DL,,2025,12,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20240801,Kassel,0DD300046C,F759,2026-07-17 06:05:41.813636 UTC,True,0DD300046C|1400|F759
INV-00066,0DD300046E,WH-01,JIS-07,JIS-07-15-3,0,0,0,0,0,2026-07-20 03:01:34+00:00,0DD300046E|1400|XNM1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD300046E,1400,XNM1,DL,,2025,07,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20221024,Kassel,0DD300046E,XNM1,2026-07-17 06:05:41.813636 UTC,True,0DD300046E|1400|XNM1
INV-00067,0DD300046G,WH-01,HZ-02,HZ-02-11-1,15,15,15,15,0,2026-07-19 18:17:34+00:00,0DD300046G|1400|F1M1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD300046G,1400,F1M1,DL,,2023,02,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20230216,Kassel,0DD300046G,F1M1,2026-07-17 06:05:41.813636 UTC,True,0DD300046G|1400|F1M1
INV-00068,0DD300047A,WH-02,A-12,A-12-09-2,0,0,0,0,0,2026-07-19 17:26:34+00:00,0DD300047A|1400|XZM1,2026-07-17 02:17:43.125366 UTC,L,2026-07-17 02:17:43.125366 UTC,0DD300047A,1400,XZM1,DL,,2022,12,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20221219,Kassel,0DD300047A,XZM1,2026-07-17 06:05:41.813636 UTC,True,0DD300047A|1400|XZM1
INV-00069,0DD300047G,WH-02,A-12,A-12-15-3,0,0,0,0,0,2026-07-20 05:21:34+00:00,0DD300047G|1400|XN12,2026-07-17 02:17:43.125366 UTC,L,2026-07-17 02:17:43.125366 UTC,0DD300047G,1400,XN12,DL,,2025,06,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20240430,Kassel,0DD300047G,XN12,2026-07-17 06:05:41.813636 UTC,True,0DD300047G|1400|XN12
INV-00070,0DD300047H,WH-02,JIS-07,JIS-07-11-1,0,0,0,0,0,2026-07-19 20:23:34+00:00,0DD300047H|1400|S1M1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD300047H,1400,S1M1,DL,,2024,03,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20231117,Kassel,0DD300047H,S1M1,2026-07-17 06:05:41.813636 UTC,True,0DD300047H|1400|S1M1
INV-00071,0DD300047K,WH-02,A-12,A-12-18-2,0,0,0,0,0,2026-07-20 01:31:34+00:00,0DD300047K|1400|XNM2,2026-07-17 02:17:22.915108 UTC,L,2026-07-17 02:17:22.915108 UTC,0DD300047K,1400,XNM2,DL,,2024,01,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20240103,Kassel,0DD300047K,XNM2,2026-07-17 06:05:41.813636 UTC,True,0DD300047K|1400|XNM2
INV-00072,0DD300048C,WH-01,JIS-07,JIS-07-02-3,0,0,0,0,0,2026-07-20 07:24:34+00:00,0DD300048C|1400|XNM3,2026-07-17 02:17:53.120606 UTC,L,2026-07-17 02:17:53.120606 UTC,0DD300048C,1400,XNM3,DL,,2025,03,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20250314,Kassel,0DD300048C,XNM3,2026-07-17 06:05:41.813636 UTC,True,0DD300048C|1400|XNM3
INV-00073,0DD300048E,WH-01,B-07,B-07-15-1,0,0,0,0,0,2026-07-20 05:14:34+00:00,0DD300048E|1400|S1M1,2026-07-17 02:17:53.120606 UTC,L,2026-07-17 02:17:53.120606 UTC,0DD300048E,1400,S1M1,DL,,2026,04,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20250917,Kassel,0DD300048E,S1M1,2026-07-17 06:05:41.813636 UTC,True,0DD300048E|1400|S1M1
INV-00074,0DD311159B    DRA,WH-02,B-07,B-07-17-2,0,0,0,0,0,2026-07-20 02:06:34+00:00,0DD311159B    DRA|1400|S0M3,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD311159B    DRA,1400,S0M3,DL,,2022,12,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20221221,Kassel,0DD311159B    DRA,S0M3,2026-07-17 06:05:41.813636 UTC,True,0DD311159B    DRA|1400|S0M3
INV-00075,0DD311159B,WH-02,HZ-02,HZ-02-11-3,0,0,0,0,0,2026-07-20 05:27:34+00:00,0DD311159B|1400|XNM2,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD311159B,1400,XNM2,DL,,2022,10,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20221024,Kassel,0DD311159B,XNM2,2026-07-17 06:05:41.813636 UTC,True,0DD311159B|1400|XNM2
INV-00076,0DD311159C,WH-01,B-07,B-07-10-1,0,0,0,0,0,2026-07-20 07:07:34+00:00,0DD311159C|1400|FBM1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD311159C,1400,FBM1,DL,,2023,02,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20230216,Kassel,0DD311159C,FBM1,2026-07-17 06:05:41.813636 UTC,True,0DD311159C|1400|FBM1
INV-00077,0DD300046S,WH-01,HZ-02,HZ-02-18-2,10,10,10,10,2,2026-07-20 01:35:34+00:00,0DD300046S|1400|XN12,2026-07-17 02:17:43.125366 UTC,L,2026-07-17 02:17:43.125366 UTC,0DD300046S,1400,XN12,DL,,2026,07,,10.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20240430,Kassel,0DD300046S,XN12,2026-07-17 06:05:41.813636 UTC,True,0DD300046S|1400|XN12
INV-00078,0DD300047K,WH-01,A-12,A-12-18-3,0,0,0,0,0,2026-07-19 23:16:34+00:00,0DD300047K|1400|XZM1,2026-07-17 02:17:22.915108 UTC,L,2026-07-17 02:17:22.915108 UTC,0DD300047K,1400,XZM1,DL,,2024,01,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20240103,Kassel,0DD300047K,XZM1,2026-07-17 06:05:41.813636 UTC,True,0DD300047K|1400|XZM1
INV-00079,0DD300047L,WH-01,A-12,A-12-09-1,0,0,0,0,0,2026-07-19 19:42:34+00:00,0DD300047L|1400|F6M1,2026-07-17 02:17:22.915108 UTC,L,2026-07-17 02:17:22.915108 UTC,0DD300047L,1400,F6M1,DL,,2024,04,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20240109,Kassel,0DD300047L,F6M1,2026-07-17 06:05:41.813636 UTC,True,0DD300047L|1400|F6M1
INV-00080,0DD311158B,WH-01,B-07,B-07-03-2,0,0,0,0,0,2026-07-20 04:03:34+00:00,0DD311158B|1400|XDM1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD311158B,1400,XDM1,DL,,2022,10,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20221024,Kassel,0DD311158B,XDM1,2026-07-17 06:05:41.813636 UTC,True,0DD311158B|1400|XDM1
INV-00081,0DD311159B,WH-02,HZ-02,HZ-02-11-3,0,0,0,0,0,2026-07-20 03:42:34+00:00,0DD311159B|1400|FBM1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD311159B,1400,FBM1,DL,,2023,02,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20230216,Kassel,0DD311159B,FBM1,2026-07-17 06:05:41.813636 UTC,True,0DD311159B|1400|FBM1
INV-00082,0DD311159C    DRA,WH-01,JIS-07,JIS-07-13-1,0,0,0,0,0,2026-07-20 00:19:34+00:00,0DD311159C    DRA|1400|XDM1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD311159C    DRA,1400,XDM1,DL,,2022,10,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20221024,Kassel,0DD311159C    DRA,XDM1,2026-07-17 06:05:41.813636 UTC,True,0DD311159C    DRA|1400|XDM1
INV-00083,0DD300046J,WH-02,B-07,B-07-07-2,0,0,0,0,0,2026-07-20 00:01:34+00:00,0DD300046J|1400|S0M6,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD300046J,1400,S0M6,DL,,2023,02,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20230216,Kassel,0DD300046J,S0M6,2026-07-17 06:05:41.813636 UTC,True,0DD300046J|1400|S0M6
INV-00084,0DD300046J,WH-02,B-07,B-07-07-3,5,5,5,5,0,2026-07-19 19:45:34+00:00,0DD300046J|1400|XN12,2026-07-17 02:17:43.125366 UTC,L,2026-07-17 02:17:43.125366 UTC,0DD300046J,1400,XN12,DL,,2026,07,,5.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20240430,Kassel,0DD300046J,XN12,2026-07-17 06:05:41.813636 UTC,True,0DD300046J|1400|XN12
INV-00085,0DD300047R,WH-02,A-12,A-12-18-1,0,0,0,0,0,2026-07-19 23:01:34+00:00,0DD300047R|1400|XNM2,2026-07-17 02:17:22.915108 UTC,L,2026-07-17 02:17:22.915108 UTC,0DD300047R,1400,XNM2,DL,,2024,05,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20240515,Kassel,0DD300047R,XNM2,2026-07-17 06:05:41.813636 UTC,True,0DD300047R|1400|XNM2
INV-00086,0DD300047T,WH-01,JIS-07,JIS-07-08-2,0,0,0,0,0,2026-07-19 19:31:34+00:00,0DD300047T|1400|S6M1,2026-07-17 02:17:22.915108 UTC,L,2026-07-17 02:17:22.915108 UTC,0DD300047T,1400,S6M1,DL,,2024,07,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20240710,Kassel,0DD300047T,S6M1,2026-07-17 06:05:41.813636 UTC,True,0DD300047T|1400|S6M1
INV-00087,0DD300048A,WH-02,JIS-07,JIS-07-08-3,19,19,19,19,3,2026-07-20 05:57:34+00:00,0DD300048A|1400|F759,2026-07-17 02:17:43.125366 UTC,L,2026-07-17 02:17:43.125366 UTC,0DD300048A,1400,F759,DL,,2026,07,,19.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20250324,Kassel,0DD300048A,F759,2026-07-17 06:05:41.813636 UTC,True,0DD300048A|1400|F759
INV-00088,0DD311159B       0200,WH-02,HZ-02,HZ-02-03-1,0,0,0,0,0,2026-07-20 00:24:34+00:00,0DD311159B       0200|1400|XN50,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD311159B       0200,1400,XN50,DL,,2024,04,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20240430,Kassel,0DD311159B       0200,XN50,2026-07-17 06:05:41.813636 UTC,True,0DD311159B       0200|1400|XN50
INV-00089,0DD300040C,WH-01,A-12,A-12-08-2,0,0,0,0,0,2026-07-20 03:30:34+00:00,0DD300040C|1400|S1M1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD300040C,1400,S1M1,DL,,2025,07,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20230216,Kassel,0DD300040C,S1M1,2026-07-17 06:05:41.813636 UTC,True,0DD300040C|1400|S1M1
INV-00090,0DD300046C,WH-02,JIS-07,JIS-07-17-3,0,0,0,0,0,2026-07-19 18:48:34+00:00,0DD300046C|1400|F6M1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD300046C,1400,F6M1,DL,,2024,04,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20230216,Kassel,0DD300046C,F6M1,2026-07-17 06:05:41.813636 UTC,True,0DD300046C|1400|F6M1
INV-00091,0DD300046F,WH-01,A-12,A-12-14-1,0,0,0,0,0,2026-07-19 18:10:34+00:00,0DD300046F|1400|XNM3,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD300046F,1400,XNM3,DL,,2024,04,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20230216,Kassel,0DD300046F,XNM3,2026-07-17 06:05:41.813636 UTC,True,0DD300046F|1400|XNM3
INV-00092,0DD300046H,WH-02,B-07,B-07-02-2,0,0,0,0,0,2026-07-20 07:33:34+00:00,0DD300046H|1400|S4M1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD300046H,1400,S4M1,DL,,2023,02,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20230216,Kassel,0DD300046H,S4M1,2026-07-17 06:05:41.813636 UTC,True,0DD300046H|1400|S4M1
INV-00093,0DD300046L,WH-02,A-12,A-12-09-3,0,0,0,0,0,2026-07-19 23:04:34+00:00,0DD300046L|1400|XNM2,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD300046L,1400,XNM2,DL,,2022,10,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20221024,Kassel,0DD300046L,XNM2,2026-07-17 06:05:41.813636 UTC,True,0DD300046L|1400|XNM2
INV-00094,0DD300046S,WH-01,HZ-02,HZ-02-18-1,20,20,20,20,2,2026-07-20 03:59:34+00:00,0DD300046S|1400|S1M1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD300046S,1400,S1M1,DL,,2026,07,,20.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20230216,Kassel,0DD300046S,S1M1,2026-07-17 06:05:41.813636 UTC,True,0DD300046S|1400|S1M1
INV-00095,0DD300047E,WH-01,HZ-02,HZ-02-14-2,0,0,0,0,0,2026-07-19 21:10:34+00:00,0DD300047E|1400|D0M1,2026-07-17 02:17:12.966977 UTC,L,2026-07-17 02:17:12.966977 UTC,0DD300047E,1400,D0M1,DL,,2026,07,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20240820,Kassel,0DD300047E,D0M1,2026-07-17 06:05:41.813636 UTC,True,0DD300047E|1400|D0M1
INV-00096,0DD300047M,WH-01,JIS-07,JIS-07-17-3,0,0,0,0,0,2026-07-20 07:14:34+00:00,0DD300047M|1400|S6M1,2026-07-17 02:17:22.915108 UTC,L,2026-07-17 02:17:22.915108 UTC,0DD300047M,1400,S6M1,DL,,2024,06,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20240614,Kassel,0DD300047M,S6M1,2026-07-17 06:05:41.813636 UTC,True,0DD300047M|1400|S6M1
INV-00097,0DD300048A,WH-02,JIS-07,JIS-07-08-1,0,0,0,0,0,2026-07-20 05:09:34+00:00,0DD300048A|1400|D0M1,2026-07-17 02:17:53.120606 UTC,L,2026-07-17 02:17:53.120606 UTC,0DD300048A,1400,D0M1,DL,,2026,07,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20250314,Kassel,0DD300048A,D0M1,2026-07-17 06:05:41.813636 UTC,True,0DD300048A|1400|D0M1
INV-00098,0DD311158D,WH-02,A-12,A-12-16-2,0,0,0,0,0,2026-07-19 18:37:34+00:00,0DD311158D|1400|S1M1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD311158D,1400,S1M1,DL,,2023,02,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20230216,Kassel,0DD311158D,S1M1,2026-07-17 06:05:41.813636 UTC,True,0DD311158D|1400|S1M1
INV-00099,0DD300040C,WH-01,A-12,A-12-08-3,0,0,0,0,0,2026-07-19 20:03:34+00:00,0DD300040C|1400|S6M1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD300040C,1400,S6M1,DL,,2023,02,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20230216,Kassel,0DD300040C,S6M1,2026-07-17 06:05:41.813636 UTC,True,0DD300040C|1400|S6M1
INV-00100,0DD300046H,WH-01,B-07,B-07-02-1,0,0,0,0,0,2026-07-20 04:46:34+00:00,0DD300046H|1400|XDM1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD300046H,1400,XDM1,DL,,2022,10,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20221024,Kassel,0DD300046H,XDM1,2026-07-17 06:05:41.813636 UTC,True,0DD300046H|1400|XDM1
INV-00101,0DD300046M,WH-01,JIS-07,JIS-07-13-2,4,4,4,4,0,2026-07-20 04:30:34+00:00,0DD300046M|1400|XN12,2026-07-17 02:17:43.125366 UTC,L,2026-07-17 02:17:43.125366 UTC,0DD300046M,1400,XN12,DL,,2026,06,,4.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20240515,Kassel,0DD300046M,XN12,2026-07-17 06:05:41.813636 UTC,True,0DD300046M|1400|XN12
INV-00102,0DD300047G,WH-02,A-12,A-12-15-3,0,0,0,0,0,2026-07-20 06:56:34+00:00,0DD300047G|1400|D0M1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD300047G,1400,D0M1,DL,,2024,02,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20230921,Kassel,0DD300047G,D0M1,2026-07-17 06:05:41.813636 UTC,True,0DD300047G|1400|D0M1
INV-00103,0DD311159B       0200,WH-01,HZ-02,HZ-02-03-1,0,0,0,0,0,2026-07-19 18:20:34+00:00,0DD311159B       0200|1400|XNM1,2026-07-17 02:17:22.915108 UTC,L,2026-07-17 02:17:22.915108 UTC,0DD311159B       0200,1400,XNM1,DL,,2024,04,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20240404,Kassel,0DD311159B       0200,XNM1,2026-07-17 06:05:41.813636 UTC,True,0DD311159B       0200|1400|XNM1
INV-00104,0DD311159C,WH-01,B-07,B-07-10-2,0,0,0,0,0,2026-07-19 19:22:34+00:00,0DD311159C|1400|S4M1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD311159C,1400,S4M1,DL,,2023,02,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20230216,Kassel,0DD311159C,S4M1,2026-07-17 06:05:41.813636 UTC,True,0DD311159C|1400|S4M1
INV-00105,0DD300040D,WH-02,JIS-07,JIS-07-04-3,0,0,0,0,0,2026-07-19 20:06:34+00:00,0DD300040D|1400|D0M1,2026-07-17 02:17:32.995343 UTC,L,2026-07-17 02:17:32.995343 UTC,0DD300040D,1400,D0M1,DL,,2025,08,,0.0,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000,20221024,Kassel,0DD300040D,D0M1,2026-07-17 06:05:41.813636 UTC,True,0DD300040D|1400|D0M1
