id,worker,zone,shift,task_type,pick_rate,exceptions,overtime_hours,recorded_at
WKR-00288,Operator 097,Q-04,A,packing,78,0,0.5,2026-06-06T05:13:52+00:00
WKR-00289,Operator 224,Q-04,B,replenishment,63,2,0.5,2026-06-17T01:42:52+00:00
WKR-00290,Operator 123,JIS-07,C,replenishment,57,1,0.3,2026-06-08T20:38:52+00:00
WKR-00291,Operator 019,B-07,A,packing,79,2,0.4,2026-06-26T03:44:52+00:00
WKR-00292,Operator 145,Q-04,B,packing,92,0,0.6,2026-06-30T13:29:52+00:00
WKR-00293,Operator 784,A-12,C,packing,77,4,0.7,2026-06-26T14:52:52+00:00
WKR-00294,Operator 276,HZ-02,A,packing,86,1,0.5,2026-07-14T14:43:52+00:00
WKR-00295,Operator 829,B-07,C,picking,98,2,0.9,2026-07-15T21:22:52+00:00
WKR-00296,Operator 672,JIS-07,C,packing,73,4,0,2026-07-04T12:08:52+00:00
WKR-00297,Operator 236,B-07,A,replenishment,72,1,0,2026-06-26T23:42:52+00:00
WKR-00298,Operator 142,HZ-02,A,packing,70,1,0,2026-06-16T08:28:52+00:00
WKR-00299,Operator 342,B-07,A,quality,42,1,0.9,2026-07-11T00:42:52+00:00
WKR-00300,Operator 357,JIS-07,A,packing,66,4,0,2026-06-08T17:40:52+00:00
WKR-00301,Operator 833,Q-04,A,picking,99,4,1.0,2026-06-12T05:51:52+00:00
WKR-00302,Operator 775,HZ-02,A,packing,69,4,0.4,2026-06-19T18:53:52+00:00
WKR-00303,Operator 267,JIS-07,A,replenishment,73,4,0.1,2026-06-02T21:24:52+00:00
WKR-00304,Operator 384,HZ-02,B,quality,47,3,1.0,2026-06-23T16:12:52+00:00
WKR-00305,Operator 626,HZ-02,C,picking,79,3,0,2026-05-30T20:38:52+00:00
WKR-00306,Operator 779,HZ-02,C,quality,42,2,0.2,2026-05-29T21:45:52+00:00
WKR-00307,Operator 326,B-07,A,quality,67,3,0.7,2026-06-08T20:31:52+00:00
WKR-00308,Operator 605,JIS-07,B,quality,51,4,0.9,2026-07-01T16:30:52+00:00
WKR-00309,Operator 776,HZ-02,A,picking,107,2,0.5,2026-06-08T07:25:52+00:00
WKR-00310,Operator 739,B-07,B,packing,56,1,0,2026-06-06T08:52:52+00:00
WKR-00311,Operator 297,Q-04,C,packing,79,3,0,2026-06-09T17:52:52+00:00
WKR-00312,Operator 349,HZ-02,A,packing,65,0,0.1,2026-06-04T16:26:52+00:00
WKR-00313,Operator 091,HZ-02,A,quality,42,3,0,2026-06-23T16:44:52+00:00
WKR-00314,Operator 007,B-07,A,replenishment,52,4,0.2,2026-06-22T05:41:52+00:00
WKR-00315,Operator 209,JIS-07,B,picking,89,0,0.3,2026-06-13T20:00:52+00:00
WKR-00316,Operator 154,B-07,A,picking,105,0,1.0,2026-06-28T01:20:52+00:00
WKR-00317,Operator 223,JIS-07,C,quality,62,1,0,2026-06-02T01:54:52+00:00
WKR-00318,Operator 593,HZ-02,C,packing,81,4,0,2026-05-25T05:57:52+00:00
WKR-00319,Operator 324,Q-04,C,replenishment,67,0,0.6,2026-06-23T23:00:52+00:00
WKR-00320,Operator 547,JIS-07,B,quality,40,4,0.6,2026-07-17T14:10:52+00:00
WKR-00321,Operator 410,B-07,A,packing,80,0,0.3,2026-05-30T08:07:52+00:00
WKR-00322,Operator 103,JIS-07,B,quality,83,3,0.5,2026-06-08T04:49:52+00:00
WKR-00323,Operator 673,JIS-07,C,replenishment,64,4,0.7,2026-05-22T19:43:52+00:00
WKR-00324,Operator 658,A-12,B,packing,81,3,1.0,2026-06-24T19:47:52+00:00
WKR-00325,Operator 822,A-12,C,quality,50,4,1.0,2026-06-10T23:15:52+00:00
WKR-00326,Operator 449,JIS-07,B,packing,73,2,0.7,2026-06-12T01:15:52+00:00
WKR-00327,Operator 201,A-12,B,quality,44,0,0.3,2026-06-18T05:27:52+00:00
WKR-00328,Operator 683,B-07,B,replenishment,67,4,0.4,2026-06-16T00:00:52+00:00
WKR-00329,Operator 090,HZ-02,A,packing,63,4,1.0,2026-05-31T10:49:52+00:00
WKR-00330,Operator 038,B-07,C,quality,45,1,0.4,2026-06-09T20:00:52+00:00
WKR-00331,Operator 349,Q-04,C,quality,62,4,0.4,2026-07-17T08:51:52+00:00
WKR-00332,Operator 145,A-12,A,picking,110,3,0.2,2026-06-24T06:45:52+00:00
WKR-00333,Operator 768,JIS-07,A,replenishment,55,4,0.9,2026-06-09T14:21:52+00:00
WKR-00334,Operator 497,A-12,A,replenishment,76,0,0.6,2026-06-12T03:10:52+00:00
WKR-00335,Operator 604,JIS-07,A,picking,86,0,0.8,2026-05-31T14:28:52+00:00
WKR-00336,Operator 299,Q-04,C,packing,71,0,1.1,2026-05-27T19:38:52+00:00
WKR-00337,Operator 599,B-07,C,replenishment,70,1,1.0,2026-06-29T15:28:52+00:00
WKR-00338,Operator 151,JIS-07,C,replenishment,74,2,0.8,2026-07-03T19:12:52+00:00
WKR-00339,Operator 292,A-12,A,replenishment,57,1,0.4,2026-06-30T02:40:52+00:00
WKR-00340,Operator 726,JIS-07,B,quality,59,3,0.5,2026-07-15T02:40:52+00:00
WKR-00341,Operator 167,Q-04,B,picking,84,1,1.0,2026-07-01T05:10:52+00:00
WKR-00342,Operator 640,B-07,B,replenishment,63,2,1.3,2026-07-18T14:08:52+00:00
WKR-00343,Operator 221,B-07,A,replenishment,55,1,0.3,2026-05-23T19:12:52+00:00
WKR-00344,Operator 143,B-07,A,picking,94,2,0.8,2026-05-26T15:28:52+00:00
WKR-00345,Operator 515,HZ-02,B,picking,99,0,1.2,2026-06-12T02:00:52+00:00
WKR-00346,Operator 053,B-07,A,picking,90,3,0.9,2026-06-14T07:20:52+00:00
WKR-00347,Operator 146,JIS-07,B,quality,43,4,0.4,2026-07-11T18:24:52+00:00
WKR-00348,Operator 260,JIS-07,A,quality,41,0,0.3,2026-06-11T17:04:52+00:00
WKR-00349,Operator 517,Q-04,C,quality,44,0,1.0,2026-07-13T03:12:52+00:00
WKR-00350,Operator 749,Q-04,A,quality,60,4,0.5,2026-07-15T01:22:52+00:00
WKR-00351,Operator 744,B-07,A,replenishment,57,2,0.9,2026-07-17T17:19:52+00:00
WKR-00352,Operator 549,HZ-02,C,packing,80,3,0.9,2026-06-04T06:53:52+00:00
WKR-00353,Operator 289,A-12,C,packing,71,0,0.7,2026-06-03T01:46:52+00:00
WKR-00354,Operator 580,JIS-07,C,replenishment,76,3,0.9,2026-07-14T06:33:52+00:00
WKR-00355,Operator 025,JIS-07,C,replenishment,74,2,1.1,2026-05-24T04:11:52+00:00
WKR-00356,Operator 634,Q-04,B,picking,86,1,0.8,2026-06-12T19:08:52+00:00
WKR-00357,Operator 320,JIS-07,A,quality,33,1,0.1,2026-05-30T04:06:52+00:00
WKR-00358,Operator 422,JIS-07,B,picking,70,3,0.3,2026-06-13T19:14:52+00:00
WKR-00359,Operator 318,Q-04,B,packing,77,4,0.7,2026-07-11T04:40:52+00:00
WKR-00360,Operator 093,Q-04,B,packing,89,3,1.3,2026-07-03T05:49:52+00:00
WKR-00361,Operator 243,B-07,C,packing,76,0,0.1,2026-05-30T13:53:52+00:00
WKR-00362,Operator 076,HZ-02,B,quality,60,0,1.4,2026-06-29T10:59:52+00:00
WKR-00363,Operator 546,JIS-07,A,packing,90,3,0.0,2026-07-11T00:28:52+00:00
WKR-00364,Operator 104,JIS-07,A,replenishment,75,2,0.2,2026-06-13T22:14:52+00:00
WKR-00365,Operator 760,HZ-02,C,quality,32,3,0,2026-07-07T17:43:52+00:00
WKR-00366,Operator 513,JIS-07,B,picking,103,0,0.9,2026-06-24T08:39:52+00:00
WKR-00367,Operator 067,JIS-07,B,quality,41,0,0.3,2026-05-23T09:54:52+00:00
WKR-00368,Operator 793,B-07,B,picking,82,3,0.4,2026-06-08T22:06:52+00:00
WKR-00369,Operator 244,B-07,B,replenishment,58,1,1.1,2026-06-15T16:44:52+00:00
WKR-00370,Operator 754,A-12,B,quality,52,3,0.5,2026-05-26T19:20:52+00:00
WKR-00371,Operator 716,HZ-02,A,replenishment,66,3,0.3,2026-07-11T05:57:52+00:00
WKR-00372,Operator 398,Q-04,A,packing,78,0,1.1,2026-06-08T08:25:52+00:00
WKR-00373,Operator 644,A-12,C,packing,80,4,0.3,2026-06-25T12:03:52+00:00
WKR-00374,Operator 250,B-07,B,quality,53,1,0.8,2026-06-18T17:32:52+00:00
WKR-00375,Operator 287,Q-04,C,picking,99,4,0.4,2026-07-12T04:18:52+00:00
WKR-00376,Operator 516,HZ-02,A,replenishment,84,1,0.6,2026-07-04T03:05:52+00:00
WKR-00377,Operator 562,Q-04,C,quality,50,0,0.5,2026-07-07T13:38:52+00:00
WKR-00378,Operator 464,A-12,B,packing,71,0,0,2026-06-28T23:28:52+00:00
WKR-00379,Operator 200,B-07,B,packing,80,3,0.3,2026-06-02T12:15:52+00:00
WKR-00380,Operator 357,JIS-07,C,replenishment,83,4,0.5,2026-06-08T11:29:52+00:00
WKR-00381,Operator 496,HZ-02,A,quality,29,12,5.2,2026-07-13T23:21:52+00:00
WKR-00382,Operator 092,B-07,C,packing,78,1,0.3,2026-06-13T10:10:52+00:00
WKR-00383,Operator 311,JIS-07,C,quality,69,0,0,2026-06-24T23:18:52+00:00
WKR-00384,Operator 392,JIS-07,A,picking,105,4,1.5,2026-06-09T20:15:52+00:00
WKR-00385,Operator 320,A-12,A,packing,89,4,0.5,2026-06-27T19:01:52+00:00
WKR-00386,Operator 179,Q-04,C,quality,67,1,0.6,2026-07-13T17:38:52+00:00
WKR-00387,Operator 194,A-12,B,picking,84,1,0.3,2026-07-13T15:25:52+00:00
WKR-00388,Operator 664,Q-04,A,packing,80,4,0.3,2026-06-27T05:39:52+00:00
WKR-00389,Operator 674,A-12,C,packing,83,1,1.1,2026-07-13T18:49:52+00:00
WKR-00390,Operator 253,Q-04,C,packing,88,0,0.3,2026-06-18T16:32:52+00:00
WKR-00391,Operator 427,Q-04,B,picking,87,0,0.9,2026-07-08T11:28:52+00:00
WKR-00392,Operator 114,Q-04,C,packing,80,1,0.7,2026-05-23T01:01:52+00:00
WKR-00393,Operator 694,JIS-07,A,picking,84,3,0.8,2026-06-07T12:18:52+00:00
WKR-00394,Operator 639,JIS-07,C,picking,106,2,0.6,2026-06-07T14:33:52+00:00
WKR-00395,Operator 549,Q-04,A,packing,82,0,1.0,2026-06-21T23:11:52+00:00
WKR-00396,Operator 032,Q-04,A,packing,95,4,0,2026-06-12T07:02:52+00:00
WKR-00397,Operator 343,B-07,B,replenishment,70,2,1.1,2026-06-26T03:06:52+00:00
WKR-00398,Operator 790,B-07,A,picking,92,3,0.0,2026-06-28T20:33:52+00:00
WKR-00399,Operator 383,B-07,A,picking,98,0,0,2026-06-29T17:01:52+00:00
WKR-00400,Operator 196,Q-04,B,picking,79,3,0.8,2026-06-25T05:05:52+00:00
WKR-00401,Operator 775,Q-04,B,picking,96,4,0.6,2026-06-29T00:01:52+00:00
WKR-00402,Operator 070,A-12,C,packing,48,1,0.9,2026-07-14T16:26:52+00:00
WKR-00403,Operator 292,B-07,B,replenishment,68,0,0.8,2026-06-29T22:34:52+00:00
WKR-00404,Operator 608,JIS-07,A,packing,71,2,0.6,2026-07-16T09:00:52+00:00
WKR-00405,Operator 310,A-12,B,replenishment,73,1,1.0,2026-07-11T12:21:52+00:00
WKR-00406,Operator 115,A-12,A,packing,78,1,1.0,2026-07-15T01:56:52+00:00
WKR-00407,Operator 443,Q-04,A,picking,83,0,0.3,2026-06-30T10:20:52+00:00
WKR-00408,Operator 659,HZ-02,C,quality,71,2,0.1,2026-06-22T06:00:52+00:00
WKR-00409,Operator 326,JIS-07,A,picking,101,2,0.7,2026-06-04T12:05:52+00:00
WKR-00410,Operator 732,HZ-02,C,replenishment,66,2,0.1,2026-07-05T06:28:52+00:00
WKR-00411,Operator 430,JIS-07,B,quality,60,2,0.9,2026-06-17T19:56:52+00:00
WKR-00412,Operator 586,A-12,B,quality,51,1,0.1,2026-05-25T00:42:52+00:00
WKR-00413,Operator 701,HZ-02,B,picking,95,2,0.2,2026-07-14T08:03:52+00:00
WKR-00414,Operator 618,Q-04,C,quality,38,1,1.0,2026-07-11T06:04:52+00:00
WKR-00415,Operator 353,JIS-07,C,quality,40,4,0.8,2026-06-28T22:14:52+00:00
WKR-00416,Operator 302,Q-04,A,picking,97,2,0.8,2026-07-08T14:59:52+00:00
WKR-00417,Operator 398,B-07,B,replenishment,54,0,0.8,2026-05-27T04:32:52+00:00
WKR-00418,Operator 267,A-12,B,picking,88,3,0.8,2026-07-15T02:20:52+00:00
WKR-00419,Operator 776,HZ-02,C,packing,68,2,0.7,2026-06-15T08:57:52+00:00
WKR-00420,Operator 747,Q-04,A,picking,87,2,0.3,2026-06-19T16:41:52+00:00
WKR-00421,Operator 194,HZ-02,C,picking,95,2,0.8,2026-06-04T08:05:52+00:00
WKR-00422,Operator 394,B-07,A,quality,43,0,1.2,2026-06-02T23:50:52+00:00
WKR-00423,Operator 801,A-12,C,packing,82,0,0.2,2026-05-22T13:49:52+00:00
WKR-00424,Operator 682,B-07,A,picking,102,4,0.1,2026-07-16T10:25:52+00:00
WKR-00425,Operator 510,B-07,B,picking,84,2,0.5,2026-05-29T11:14:52+00:00
WKR-00426,Operator 802,Q-04,A,packing,92,1,0,2026-06-30T14:36:52+00:00
WKR-00427,Operator 479,Q-04,A,picking,89,0,0.8,2026-07-17T21:31:52+00:00
WKR-00428,Operator 769,A-12,B,replenishment,55,2,1.2,2026-06-23T01:00:52+00:00
WKR-00429,Operator 465,A-12,B,replenishment,62,2,0.4,2026-06-06T10:04:52+00:00
WKR-00430,Operator 763,A-12,C,replenishment,72,3,0.9,2026-06-02T05:31:52+00:00
WKR-00431,Operator 360,JIS-07,A,picking,97,1,0.6,2026-06-22T15:29:52+00:00
WKR-00432,Operator 234,JIS-07,C,replenishment,61,3,0.2,2026-06-13T19:32:52+00:00
WKR-00433,Operator 304,Q-04,A,quality,45,2,0.4,2026-07-18T23:19:52+00:00
WKR-00434,Operator 505,A-12,C,packing,84,2,0.5,2026-06-22T17:34:52+00:00
WKR-00435,Operator 772,B-07,A,packing,81,3,0.5,2026-05-22T06:13:52+00:00
WKR-00436,Operator 541,A-12,C,picking,92,1,0,2026-05-25T06:55:52+00:00
WKR-00437,Operator 186,JIS-07,A,quality,58,0,0.7,2026-06-08T11:41:52+00:00
WKR-00438,Operator 247,JIS-07,A,picking,87,3,0.3,2026-06-05T01:16:52+00:00
WKR-00439,Operator 548,A-12,A,picking,97,1,0.1,2026-07-02T03:45:52+00:00
WKR-00440,Operator 278,B-07,C,picking,88,4,0.6,2026-05-21T14:58:52+00:00
WKR-00441,Operator 723,A-12,B,packing,85,0,0.4,2026-07-02T21:28:52+00:00
WKR-00442,Operator 051,A-12,C,picking,111,4,0.4,2026-07-16T19:08:52+00:00
WKR-00443,Operator 168,HZ-02,C,packing,82,3,1.0,2026-05-24T09:33:52+00:00
WKR-00444,Operator 753,A-12,B,picking,106,2,0.8,2026-05-25T03:45:52+00:00
WKR-00445,Operator 122,Q-04,A,picking,108,4,0.8,2026-05-22T04:40:52+00:00
WKR-00446,Operator 644,A-12,A,quality,52,2,1.0,2026-06-24T09:48:52+00:00
WKR-00447,Operator 260,A-12,B,quality,50,2,0.5,2026-05-23T17:37:52+00:00
WKR-00448,Operator 849,Q-04,B,replenishment,67,2,0,2026-06-05T05:17:52+00:00
WKR-00449,Operator 578,JIS-07,A,replenishment,50,4,0.6,2026-07-12T15:15:52+00:00
WKR-00450,Operator 245,Q-04,C,picking,103,0,1.4,2026-07-14T15:08:52+00:00
WKR-00451,Operator 414,HZ-02,A,replenishment,57,1,0.5,2026-07-03T23:15:52+00:00
WKR-00452,Operator 254,A-12,C,quality,53,2,1.1,2026-06-24T02:19:52+00:00
WKR-00453,Operator 280,Q-04,A,picking,95,2,1.0,2026-06-01T03:10:52+00:00
WKR-00454,Operator 611,A-12,C,replenishment,65,4,0.4,2026-07-11T15:21:52+00:00
WKR-00455,Operator 356,Q-04,B,replenishment,67,4,0.8,2026-06-29T22:25:52+00:00
WKR-00456,Operator 211,B-07,C,packing,77,2,0.2,2026-06-08T15:55:52+00:00
WKR-00457,Operator 118,JIS-07,B,quality,47,2,0.4,2026-06-25T19:58:52+00:00
WKR-00458,Operator 149,JIS-07,A,picking,97,2,1.1,2026-06-20T06:50:52+00:00
WKR-00459,Operator 468,HZ-02,C,replenishment,78,1,1.5,2026-06-08T14:35:52+00:00
WKR-00460,Operator 187,A-12,A,replenishment,74,3,0.7,2026-07-15T18:35:52+00:00
WKR-00461,Operator 039,A-12,B,replenishment,57,1,0.7,2026-07-11T16:33:52+00:00
WKR-00462,Operator 431,B-07,C,packing,60,3,0.6,2026-07-05T21:18:52+00:00
WKR-00463,Operator 050,B-07,C,picking,91,2,0.1,2026-05-24T04:49:52+00:00
WKR-00464,Operator 671,B-07,C,picking,96,4,0.8,2026-06-16T17:53:52+00:00
WKR-00465,Operator 310,A-12,C,quality,50,1,0.2,2026-07-02T09:46:52+00:00
WKR-00466,Operator 120,JIS-07,A,picking,101,4,1.0,2026-07-18T17:26:52+00:00
WKR-00467,Operator 365,HZ-02,C,packing,72,1,1.1,2026-07-03T18:27:52+00:00
WKR-00468,Operator 730,B-07,A,packing,95,3,0.9,2026-07-16T03:40:52+00:00
WKR-00469,Operator 142,Q-04,A,picking,111,0,1.1,2026-07-12T11:31:52+00:00
WKR-00470,Operator 650,B-07,B,packing,85,3,0.2,2026-05-29T18:45:52+00:00
WKR-00471,Operator 782,Q-04,A,quality,52,0,0.3,2026-07-13T11:44:52+00:00
WKR-00472,Operator 612,B-07,C,replenishment,76,0,0.4,2026-07-16T01:08:52+00:00
WKR-00473,Operator 398,Q-04,A,packing,91,0,0.7,2026-06-13T07:23:52+00:00
WKR-00474,Operator 272,B-07,A,packing,68,0,0.4,2026-06-15T13:58:52+00:00
WKR-00475,Operator 126,B-07,A,replenishment,73,3,0.4,2026-06-22T18:37:52+00:00
WKR-00476,Operator 163,Q-04,A,quality,64,3,1.3,2026-07-07T10:48:52+00:00
WKR-00477,Operator 617,HZ-02,B,replenishment,45,3,0,2026-06-04T13:04:52+00:00
WKR-00478,Operator 337,B-07,B,replenishment,71,2,0.6,2026-06-08T16:14:52+00:00
WKR-00479,Operator 495,HZ-02,B,packing,79,2,0.8,2026-07-17T16:56:52+00:00
WKR-00480,Operator 098,JIS-07,A,picking,80,3,0.9,2026-06-14T13:55:52+00:00
WKR-00481,Operator 589,B-07,B,quality,53,4,0.3,2026-06-27T03:16:52+00:00
WKR-00482,Operator 249,JIS-07,C,quality,57,4,1.7,2026-06-12T12:17:52+00:00
WKR-00483,Operator 512,Q-04,A,packing,75,0,0.6,2026-07-03T07:00:52+00:00
WKR-00484,Operator 435,JIS-07,C,quality,62,0,0.5,2026-06-28T22:02:52+00:00
WKR-00485,Operator 567,A-12,C,quality,46,4,0.7,2026-06-08T19:03:52+00:00
WKR-00486,Operator 718,JIS-07,A,quality,53,0,0.7,2026-07-19T20:52:52+00:00
WKR-00487,Operator 706,HZ-02,B,picking,103,3,1.2,2026-05-27T19:25:52+00:00
WKR-00488,Operator 555,HZ-02,C,packing,80,2,0.9,2026-06-13T03:16:52+00:00
WKR-00489,Operator 079,B-07,B,picking,98,3,0.9,2026-07-16T15:29:52+00:00
WKR-00490,Operator 358,B-07,B,replenishment,83,1,1.2,2026-07-05T04:35:52+00:00
WKR-00491,Operator 341,A-12,A,packing,62,0,1.4,2026-07-12T15:10:52+00:00
WKR-00492,Operator 553,Q-04,B,packing,74,4,0.5,2026-07-08T22:28:52+00:00
WKR-00493,Operator 299,B-07,A,quality,47,4,0.6,2026-06-19T12:02:52+00:00
WKR-00494,Operator 203,B-07,C,picking,93,1,0.3,2026-06-18T21:28:52+00:00
WKR-00495,Operator 812,A-12,A,picking,105,0,0.9,2026-06-28T14:55:52+00:00
WKR-00496,Operator 550,A-12,C,replenishment,68,1,1.4,2026-07-01T10:12:52+00:00
WKR-00497,Operator 197,JIS-07,B,replenishment,60,4,0,2026-07-18T11:55:52+00:00
WKR-00498,Operator 702,Q-04,A,quality,41,3,0,2026-07-04T23:57:52+00:00
WKR-00499,Operator 615,B-07,B,replenishment,70,1,0.9,2026-05-29T21:15:52+00:00
WKR-00500,Operator 649,JIS-07,C,packing,69,3,0.7,2026-07-02T06:26:52+00:00
WKR-00501,Operator 794,JIS-07,C,picking,107,4,0.5,2026-07-02T17:08:52+00:00
WKR-00502,Operator 822,JIS-07,B,picking,97,2,0,2026-06-10T01:27:52+00:00
WKR-00503,Operator 296,HZ-02,C,quality,48,3,0.5,2026-06-30T05:36:52+00:00
WKR-00504,Operator 638,B-07,A,picking,92,0,0.3,2026-06-30T06:12:52+00:00
WKR-00505,Operator 614,Q-04,A,quality,51,4,1.0,2026-06-30T17:09:52+00:00
WKR-00506,Operator 109,Q-04,B,packing,87,1,1.1,2026-06-01T15:57:52+00:00
WKR-00507,Operator 703,B-07,C,replenishment,91,2,0.7,2026-06-06T03:44:52+00:00
WKR-00508,Operator 616,B-07,C,quality,47,4,0.6,2026-06-03T22:27:52+00:00
WKR-00509,Operator 336,Q-04,B,quality,64,3,0,2026-07-11T06:12:52+00:00
WKR-00510,Operator 619,JIS-07,A,picking,105,4,0.2,2026-07-15T12:48:52+00:00
WKR-00511,Operator 201,B-07,C,quality,66,3,0,2026-05-29T13:13:52+00:00
WKR-00512,Operator 636,JIS-07,C,quality,38,1,0.2,2026-06-05T17:56:52+00:00
WKR-00513,Operator 112,B-07,B,replenishment,53,0,0.6,2026-05-21T22:14:52+00:00
WKR-00514,Operator 676,Q-04,B,picking,84,1,0,2026-06-03T10:05:52+00:00
WKR-00515,Operator 229,B-07,C,replenishment,69,2,0.1,2026-07-11T07:42:52+00:00
WKR-00516,Operator 688,Q-04,A,replenishment,65,4,0.7,2026-06-10T16:05:52+00:00
WKR-00517,Operator 733,HZ-02,C,replenishment,77,0,0.4,2026-07-18T01:50:52+00:00
WKR-00518,Operator 505,B-07,C,picking,103,2,1.2,2026-06-08T13:09:52+00:00
WKR-00519,Operator 563,A-12,B,replenishment,81,1,0.4,2026-06-17T20:11:52+00:00
WKR-00520,Operator 012,B-07,B,picking,77,4,0.2,2026-07-16T20:21:52+00:00
WKR-00521,Operator 281,HZ-02,A,replenishment,66,0,0.4,2026-06-06T07:29:52+00:00
WKR-00522,Operator 283,Q-04,C,picking,93,3,1.5,2026-06-18T03:35:52+00:00
WKR-00523,Operator 564,B-07,C,quality,51,4,0.8,2026-05-26T22:47:52+00:00
WKR-00524,Operator 584,B-07,A,quality,62,4,0.6,2026-07-14T12:02:52+00:00
WKR-00525,Operator 808,Q-04,A,picking,82,2,1.2,2026-05-30T07:03:52+00:00
WKR-00526,Operator 780,JIS-07,B,quality,51,1,1.4,2026-07-05T15:16:52+00:00
WKR-00527,Operator 447,HZ-02,C,picking,79,2,0.8,2026-07-08T11:57:52+00:00
WKR-00528,Operator 498,B-07,B,quality,59,3,0.9,2026-07-19T14:58:52+00:00
WKR-00529,Operator 590,B-07,A,quality,57,2,0.8,2026-06-27T12:45:52+00:00
WKR-00530,Operator 691,A-12,A,picking,89,1,0,2026-05-21T08:27:52+00:00
WKR-00531,Operator 751,A-12,C,packing,92,4,0.3,2026-06-27T22:02:52+00:00
WKR-00532,Operator 729,Q-04,A,quality,65,4,1.0,2026-06-22T13:44:52+00:00
WKR-00533,Operator 002,Q-04,B,replenishment,54,4,0.2,2026-06-29T14:57:52+00:00
WKR-00534,Operator 723,Q-04,A,picking,108,0,0,2026-06-26T08:14:52+00:00
WKR-00535,Operator 025,Q-04,C,packing,58,3,0.3,2026-07-14T22:07:52+00:00
WKR-00536,Operator 715,A-12,C,packing,76,3,0.5,2026-06-11T21:00:52+00:00
WKR-00537,Operator 417,HZ-02,C,picking,112,4,0.5,2026-07-09T00:11:52+00:00
WKR-00538,Operator 129,JIS-07,A,packing,94,0,0.6,2026-07-17T07:47:52+00:00
WKR-00539,Operator 838,JIS-07,C,replenishment,53,0,0,2026-05-24T06:46:52+00:00
WKR-00540,Operator 778,A-12,C,packing,95,1,0.1,2026-05-23T18:41:52+00:00
WKR-00541,Operator 059,JIS-07,A,picking,97,0,1.0,2026-07-05T07:04:52+00:00
WKR-00542,Operator 208,JIS-07,C,quality,53,0,0.5,2026-06-26T13:27:52+00:00
WKR-00543,Operator 086,B-07,A,replenishment,72,1,0.1,2026-06-30T04:59:52+00:00
WKR-00544,Operator 259,JIS-07,A,replenishment,78,1,0.5,2026-06-03T02:36:52+00:00
WKR-00545,Operator 419,Q-04,C,replenishment,54,0,0.6,2026-07-18T00:05:52+00:00
WKR-00546,Operator 576,A-12,B,quality,31,3,0.1,2026-05-25T13:31:52+00:00
WKR-00547,Operator 377,Q-04,B,quality,44,2,0.5,2026-06-30T09:58:52+00:00
WKR-00548,Operator 579,JIS-07,A,packing,65,2,0.3,2026-05-23T07:02:52+00:00
WKR-00549,Operator 360,HZ-02,C,replenishment,71,2,0,2026-06-18T13:58:52+00:00
WKR-00550,Operator 445,B-07,A,packing,68,3,0.6,2026-07-11T04:37:52+00:00
WKR-00551,Operator 080,A-12,B,picking,109,0,0.2,2026-06-17T03:14:52+00:00
WKR-00552,Operator 729,HZ-02,C,packing,81,3,0.0,2026-06-03T09:04:52+00:00
WKR-00553,Operator 833,HZ-02,A,quality,65,4,1.0,2026-07-03T06:50:52+00:00
WKR-00554,Operator 727,B-07,B,picking,101,1,0.5,2026-07-01T12:35:52+00:00
WKR-00555,Operator 504,JIS-07,A,replenishment,58,4,0.6,2026-05-31T02:36:52+00:00
WKR-00556,Operator 539,Q-04,C,quality,44,1,0.6,2026-06-30T16:41:52+00:00
WKR-00557,Operator 290,HZ-02,A,packing,68,3,0.4,2026-05-23T08:16:52+00:00
WKR-00558,Operator 587,A-12,C,packing,87,2,0.6,2026-06-20T04:07:52+00:00
WKR-00559,Operator 537,A-12,A,replenishment,64,4,1.0,2026-06-28T14:52:52+00:00
WKR-00560,Operator 356,JIS-07,A,quality,38,2,0.9,2026-06-01T19:44:52+00:00
WKR-00561,Operator 132,JIS-07,B,replenishment,58,4,0.2,2026-07-07T02:30:52+00:00
WKR-00562,Operator 620,JIS-07,B,replenishment,64,2,0.8,2026-06-08T22:22:52+00:00
WKR-00563,Operator 031,A-12,B,picking,109,2,0.3,2026-07-09T12:00:52+00:00
WKR-00564,Operator 241,Q-04,A,quality,56,2,0.3,2026-06-20T04:51:52+00:00
WKR-00565,Operator 369,JIS-07,A,replenishment,68,0,0.6,2026-06-07T21:17:52+00:00
WKR-00566,Operator 608,HZ-02,C,picking,80,1,0.6,2026-07-03T04:24:52+00:00
WKR-00567,Operator 034,HZ-02,B,replenishment,65,4,1.0,2026-05-22T23:06:52+00:00
WKR-00568,Operator 733,Q-04,B,quality,51,2,0.9,2026-06-08T01:28:52+00:00
WKR-00569,Operator 021,JIS-07,A,picking,82,1,0.3,2026-06-14T11:11:52+00:00
WKR-00570,Operator 579,Q-04,B,replenishment,70,3,0.3,2026-06-11T04:27:52+00:00
WKR-00571,Operator 358,Q-04,C,picking,99,3,1.1,2026-06-10T12:45:52+00:00
WKR-00572,Operator 664,A-12,A,picking,98,4,0.1,2026-06-05T22:19:52+00:00
WKR-00573,Operator 460,JIS-07,B,picking,96,4,0.4,2026-07-18T07:50:52+00:00
WKR-00574,Operator 569,B-07,C,picking,108,2,0.8,2026-07-07T11:44:52+00:00
WKR-00575,Operator 007,B-07,A,picking,93,0,1.2,2026-07-05T02:19:52+00:00
WKR-00576,Operator 356,Q-04,A,quality,55,1,0.2,2026-06-22T08:15:52+00:00
