id,customer,sku,ordered_qty,picked_qty,shipped_qty,promised_at,warehouse,pick_status,priority
ORD-000251,Plant-20,PO-8275-1099,39,22,0,2026-07-22T03:00:52+00:00,WH-02,in_progress,1
ORD-000252,Plant-13,EL-4903-3299,41,34,0,2026-07-24T09:00:52+00:00,WH-01,in_progress,2
ORD-000253,Plant-03,EL-5066-1374,25,23,0,2026-07-23T00:00:52+00:00,WH-02,completed,4
ORD-000254,Plant-37,CH-2648-2715,65,48,0,2026-07-22T12:00:52+00:00,WH-01,completed,5
ORD-000255,Plant-48,CH-3347-2414,131,58,0,2026-07-23T06:00:52+00:00,WH-01,pending,2
ORD-000256,Plant-08,CH-7345-4895,82,80,0,2026-07-22T12:00:52+00:00,WH-01,in_progress,8
ORD-000257,Plant-29,IN-9767-289,11,4,0,2026-07-25T03:00:52+00:00,WH-02,completed,4
ORD-000258,Plant-37,PO-7710-3445,75,50,0,2026-07-26T13:00:52+00:00,WH-01,completed,8
ORD-000259,Plant-23,IN-6359-4771,34,11,0,2026-07-24T00:00:52+00:00,WH-02,in_progress,3
ORD-000260,Plant-27,PO-3310-833,141,19,0,2026-07-21T06:00:52+00:00,WH-02,in_progress,1
ORD-000261,Plant-03,EL-9497-2121,112,104,0,2026-07-22T04:00:52+00:00,WH-02,pending,7
ORD-000262,Plant-36,FL-2532-2673,146,58,0,2026-07-23T06:00:52+00:00,WH-02,in_progress,9
ORD-000263,Plant-40,IN-7094-2895,11,4,0,2026-07-26T08:00:52+00:00,WH-01,in_progress,4
ORD-000264,Plant-08,IN-9028-3601,115,85,0,2026-07-22T02:00:52+00:00,WH-02,in_progress,7
ORD-000265,Plant-22,CH-9170-3679,117,18,0,2026-07-24T08:00:52+00:00,WH-01,completed,5
ORD-000266,Plant-16,PO-1443-3559,9,6,0,2026-07-24T13:00:52+00:00,WH-01,completed,1
ORD-000267,Plant-15,PO-9762-285,25,11,0,2026-07-20T17:00:52+00:00,WH-02,completed,8
ORD-000268,Plant-42,FL-6761-3134,88,67,0,2026-07-26T08:00:52+00:00,WH-01,in_progress,2
ORD-000269,Plant-33,IN-8526-2176,6,3,0,2026-07-21T08:00:52+00:00,WH-01,in_progress,6
ORD-000270,Plant-36,EL-4268-650,56,29,0,2026-07-20T05:00:52+00:00,WH-02,pending,3
ORD-000271,Plant-30,PO-4665-4648,112,108,0,2026-07-22T05:00:52+00:00,WH-02,pending,2
ORD-000272,Plant-10,CH-6638-389,56,36,0,2026-07-24T09:00:52+00:00,WH-01,in_progress,1
ORD-000273,Plant-23,PO-5317-1623,27,5,0,2026-07-23T05:00:52+00:00,WH-01,in_progress,7
ORD-000274,Plant-45,FL-8643-3047,71,27,0,2026-07-26T10:00:52+00:00,WH-01,pending,9
ORD-000275,Plant-25,PO-6547-4014,122,87,0,2026-07-24T00:00:52+00:00,WH-02,completed,9
ORD-000276,Plant-45,CH-7536-2275,137,26,0,2026-07-26T00:00:52+00:00,WH-02,in_progress,4
ORD-000277,Plant-40,EL-1994-2884,10,7,0,2026-07-20T04:00:52+00:00,WH-02,pending,6
ORD-000278,Plant-43,FL-3580-2197,51,6,0,2026-07-25T00:00:52+00:00,WH-01,in_progress,3
ORD-000279,Plant-12,EL-1700-3290,25,2,0,2026-07-25T07:00:52+00:00,WH-02,completed,6
ORD-000280,Plant-09,IN-7211-849,128,14,0,2026-07-20T12:00:52+00:00,WH-02,completed,3
ORD-000281,Plant-33,PO-2440-325,137,111,0,2026-07-21T05:00:52+00:00,WH-01,pending,3
ORD-000282,Plant-24,EL-8605-141,141,46,0,2026-07-20T07:00:52+00:00,WH-02,in_progress,4
ORD-000283,Plant-46,PO-1952-3010,149,60,0,2026-07-25T19:00:52+00:00,WH-02,in_progress,2
ORD-000284,Plant-01,IN-6751-3586,13,2,0,2026-07-23T07:00:52+00:00,WH-02,pending,3
ORD-000285,Plant-08,FL-6570-1746,88,10,0,2026-07-25T13:00:52+00:00,WH-02,in_progress,5
ORD-000286,Plant-15,IN-8676-1066,136,67,0,2026-07-21T05:00:52+00:00,WH-01,completed,3
ORD-000287,Plant-02,PO-5551-3339,110,61,0,2026-07-25T22:00:52+00:00,WH-02,completed,7
ORD-000288,Plant-45,PO-5845-3309,122,25,0,2026-07-22T17:00:52+00:00,WH-01,pending,4
ORD-000289,Plant-46,FL-7116-2431,95,25,0,2026-07-23T10:00:52+00:00,WH-01,completed,1
ORD-000290,Plant-11,EL-6606-1214,150,116,0,2026-07-26T16:00:52+00:00,WH-01,in_progress,9
ORD-000291,Plant-09,CH-9616-2167,109,25,0,2026-07-26T10:00:52+00:00,WH-02,pending,7
ORD-000292,Plant-25,EL-4737-913,141,17,0,2026-07-25T18:00:52+00:00,WH-01,pending,2
ORD-000293,Plant-24,IN-6786-088,79,39,0,2026-07-23T21:00:52+00:00,WH-01,in_progress,10
ORD-000294,Plant-26,FL-6022-522,31,14,0,2026-07-21T19:00:52+00:00,WH-01,pending,2
ORD-000295,Plant-13,CH-4649-4458,125,92,0,2026-07-22T09:00:52+00:00,WH-02,in_progress,4
ORD-000296,Plant-24,FL-7299-4055,112,95,0,2026-07-26T09:00:52+00:00,WH-02,pending,10
ORD-000297,Plant-04,FL-5122-1679,69,49,0,2026-07-24T07:00:52+00:00,WH-02,completed,9
ORD-000298,Plant-36,CH-9123-3751,125,5,0,2026-07-23T18:00:52+00:00,WH-02,completed,4
ORD-000299,Plant-19,EL-4241-2636,50,33,0,2026-07-20T23:00:52+00:00,WH-01,pending,5
ORD-000300,Plant-30,PO-4646-2682,70,4,0,2026-07-22T14:00:52+00:00,WH-01,pending,2
ORD-000301,Plant-12,CH-6111-4058,145,37,0,2026-07-20T09:00:52+00:00,WH-02,completed,6
ORD-000302,Plant-28,PO-7715-3906,91,36,0,2026-07-19T20:00:52+00:00,WH-01,pending,5
ORD-000303,Plant-01,IN-5830-4671,37,17,0,2026-07-20T08:00:52+00:00,WH-02,completed,9
ORD-000304,Plant-45,EL-8895-3891,124,69,0,2026-07-20T19:00:52+00:00,WH-02,pending,7
ORD-000305,Plant-29,CH-1922-2078,13,4,0,2026-07-26T04:00:52+00:00,WH-01,pending,2
ORD-000306,Plant-26,FL-3852-3022,111,90,0,2026-07-24T15:00:52+00:00,WH-02,completed,2
ORD-000307,Plant-04,FL-9246-2886,20,10,0,2026-07-20T03:00:52+00:00,WH-02,in_progress,10
ORD-000308,Plant-14,FL-5782-3733,100,32,0,2026-07-26T15:00:52+00:00,WH-02,in_progress,5
ORD-000309,Plant-07,CH-5936-295,127,108,0,2026-07-21T03:00:52+00:00,WH-01,in_progress,3
ORD-000310,Plant-06,IN-7493-3594,37,15,0,2026-07-20T17:00:52+00:00,WH-02,completed,4
ORD-000311,Plant-08,CH-5192-830,5,0,0,2026-07-20T01:00:52+00:00,WH-02,completed,10
ORD-000312,Plant-23,FL-9107-2289,66,44,0,2026-07-26T09:00:52+00:00,WH-01,pending,7
ORD-000313,Plant-32,FL-9076-4696,90,38,0,2026-07-26T15:00:52+00:00,WH-01,completed,7
ORD-000314,Plant-07,PO-2860-1328,27,11,0,2026-07-25T00:00:52+00:00,WH-01,completed,7
ORD-000315,Plant-46,CH-1074-3190,102,32,0,2026-07-21T12:00:52+00:00,WH-01,completed,7
ORD-000316,Plant-19,FL-8935-2099,22,6,0,2026-07-26T05:00:52+00:00,WH-01,in_progress,7
ORD-000317,Plant-29,FL-2990-4137,100,81,0,2026-07-22T15:00:52+00:00,WH-02,pending,4
ORD-000318,Plant-31,EL-8476-2779,23,17,0,2026-07-22T16:00:52+00:00,WH-02,pending,3
ORD-000319,Plant-13,CH-6927-4388,148,70,0,2026-07-20T19:00:52+00:00,WH-02,completed,8
ORD-000320,Plant-40,IN-7566-4392,52,31,0,2026-07-22T04:00:52+00:00,WH-01,completed,2
ORD-000321,Plant-24,CH-5528-4488,48,33,0,2026-07-23T23:00:52+00:00,WH-02,in_progress,4
ORD-000322,Plant-48,EL-2797-039,77,5,0,2026-07-22T19:00:52+00:00,WH-02,in_progress,9
ORD-000323,Plant-32,IN-7184-840,88,61,0,2026-07-23T17:00:52+00:00,WH-02,completed,8
ORD-000324,Plant-41,PO-6110-752,57,25,0,2026-07-22T12:00:52+00:00,WH-02,in_progress,5
ORD-000325,Plant-35,CH-1597-4531,76,34,0,2026-07-26T07:00:52+00:00,WH-02,completed,3
ORD-000326,Plant-22,EL-9408-2284,7,7,0,2026-07-26T02:00:52+00:00,WH-02,completed,8
ORD-000327,Plant-26,IN-3031-980,67,37,0,2026-07-26T11:00:52+00:00,WH-01,pending,8
ORD-000328,Plant-11,IN-5211-1797,110,88,0,2026-07-19T20:00:52+00:00,WH-01,pending,3
ORD-000329,Plant-16,CH-2598-1237,37,4,0,2026-07-21T08:00:52+00:00,WH-01,pending,7
ORD-000330,Plant-40,CH-5185-4658,124,113,0,2026-07-24T14:00:52+00:00,WH-01,completed,2
ORD-000331,Plant-07,CH-4425-2981,35,4,0,2026-07-22T22:00:52+00:00,WH-01,completed,5
ORD-000332,Plant-19,FL-6314-1253,104,26,0,2026-07-23T00:00:52+00:00,WH-01,in_progress,9
ORD-000333,Plant-43,FL-3822-2822,70,24,0,2026-07-26T03:00:52+00:00,WH-02,pending,1
ORD-000334,Plant-48,IN-3812-1242,52,18,0,2026-07-21T22:00:52+00:00,WH-01,pending,5
ORD-000335,Plant-14,PO-4781-3141,50,13,0,2026-07-19T22:00:52+00:00,WH-01,completed,1
ORD-000336,Plant-28,IN-2732-4152,36,30,0,2026-07-23T12:00:52+00:00,WH-01,pending,5
ORD-000337,Plant-11,PO-7727-3609,121,6,0,2026-07-20T13:00:52+00:00,WH-02,completed,9
ORD-000338,Plant-06,CH-1840-3237,50,39,0,2026-07-26T18:00:52+00:00,WH-01,in_progress,7
ORD-000339,Plant-33,IN-3427-996,41,40,0,2026-07-23T21:00:52+00:00,WH-02,completed,1
ORD-000340,Plant-16,CH-6469-4679,35,28,0,2026-07-26T01:00:52+00:00,WH-01,completed,4
ORD-000341,Plant-41,FL-7106-413,14,12,0,2026-07-25T02:00:52+00:00,WH-01,in_progress,2
ORD-000342,Plant-03,PO-2161-2816,45,30,0,2026-07-26T01:00:52+00:00,WH-01,in_progress,5
ORD-000343,Plant-36,PO-4099-2505,48,46,0,2026-07-21T02:00:52+00:00,WH-01,completed,7
ORD-000344,Plant-10,EL-6318-1283,114,1,0,2026-07-21T09:00:52+00:00,WH-02,pending,10
ORD-000345,Plant-46,FL-9346-3487,101,99,0,2026-07-24T20:00:52+00:00,WH-02,completed,9
ORD-000346,Plant-08,EL-9551-2887,35,28,0,2026-07-26T11:00:52+00:00,WH-01,completed,2
ORD-000347,Plant-23,CH-1938-993,97,31,0,2026-07-26T11:00:52+00:00,WH-02,completed,10
ORD-000348,Plant-29,FL-1722-4545,138,42,0,2026-07-25T18:00:52+00:00,WH-01,pending,8
ORD-000349,Plant-12,EL-4453-4035,66,6,0,2026-07-26T02:00:52+00:00,WH-02,pending,9
ORD-000350,Plant-23,CH-3189-4744,113,99,0,2026-07-24T15:00:52+00:00,WH-01,in_progress,8
ORD-000351,Plant-42,FL-4624-1389,102,9,0,2026-07-20T20:00:52+00:00,WH-02,pending,5
ORD-000352,Plant-16,FL-8477-2248,71,15,0,2026-07-23T05:00:52+00:00,WH-01,pending,3
ORD-000353,Plant-24,IN-8146-2273,77,20,0,2026-07-24T14:00:52+00:00,WH-02,in_progress,1
ORD-000354,Plant-40,PO-2440-325,84,4,0,2026-07-26T01:00:52+00:00,WH-01,completed,9
ORD-000355,Plant-06,EL-1135-2303,150,96,0,2026-07-25T04:00:52+00:00,WH-01,in_progress,10
ORD-000356,Plant-30,IN-2935-2854,96,15,0,2026-07-19T22:00:52+00:00,WH-02,completed,3
ORD-000357,Plant-33,IN-8343-2622,117,112,0,2026-07-22T14:00:52+00:00,WH-02,completed,7
ORD-000358,Plant-19,CH-4683-3328,16,2,0,2026-07-24T01:00:52+00:00,WH-02,completed,9
ORD-000359,Plant-35,EL-8969-3414,123,107,0,2026-07-21T17:00:52+00:00,WH-01,pending,4
ORD-000360,Plant-37,PO-4783-3230,52,42,0,2026-07-23T12:00:52+00:00,WH-02,in_progress,7
ORD-000361,Plant-03,EL-9196-4104,67,40,0,2026-07-25T04:00:52+00:00,WH-01,in_progress,3
ORD-000362,Plant-02,PO-1089-3624,23,0,0,2026-07-25T10:00:52+00:00,WH-02,completed,1
ORD-000363,Plant-07,PO-3636-1919,102,76,0,2026-07-23T02:00:52+00:00,WH-02,in_progress,1
ORD-000364,Plant-17,CH-1253-4600,7,6,0,2026-07-21T08:00:52+00:00,WH-02,in_progress,6
ORD-000365,Plant-27,CH-2414-788,46,22,0,2026-07-23T00:00:52+00:00,WH-01,in_progress,10
ORD-000366,Plant-35,CH-2350-586,134,26,0,2026-07-22T01:00:52+00:00,WH-01,completed,6
ORD-000367,Plant-32,PO-9524-1000,75,75,0,2026-07-21T20:00:52+00:00,WH-01,pending,4
ORD-000368,Plant-29,IN-6621-1999,150,21,0,2026-07-24T05:00:52+00:00,WH-01,pending,10
ORD-000369,Plant-34,CH-7364-4529,148,23,0,2026-07-26T01:00:52+00:00,WH-02,in_progress,6
ORD-000370,Plant-25,IN-7388-3962,80,45,0,2026-07-21T03:00:52+00:00,WH-02,in_progress,6
ORD-000371,Plant-48,EL-9474-2498,122,31,0,2026-07-21T20:00:52+00:00,WH-02,in_progress,8
ORD-000372,Plant-31,EL-1158-2811,16,8,0,2026-07-21T08:00:52+00:00,WH-02,in_progress,7
ORD-000373,Plant-11,CH-4083-2495,97,30,0,2026-07-25T23:00:52+00:00,WH-01,pending,8
ORD-000374,Plant-24,FL-4192-2050,122,52,0,2026-07-24T15:00:52+00:00,WH-02,pending,10
ORD-000375,Plant-06,PO-2171-1597,61,20,0,2026-07-25T23:00:52+00:00,WH-02,in_progress,7
ORD-000376,Plant-17,IN-2488-2545,72,59,0,2026-07-23T03:00:52+00:00,WH-02,completed,4
ORD-000377,Plant-40,FL-9346-3487,131,39,0,2026-07-24T15:00:52+00:00,WH-02,in_progress,3
ORD-000378,Plant-39,PO-4108-2145,94,18,0,2026-07-22T23:00:52+00:00,WH-01,pending,9
ORD-000379,Plant-26,CH-4077-1661,47,2,0,2026-07-25T17:00:52+00:00,WH-01,in_progress,4
ORD-000380,Plant-32,FL-7254-3210,109,4,0,2026-07-25T02:00:52+00:00,WH-02,completed,8
ORD-000381,Plant-31,FL-7116-2431,129,51,0,2026-07-20T23:00:52+00:00,WH-01,completed,10
ORD-000382,Plant-10,EL-2427-4572,21,3,0,2026-07-22T22:00:52+00:00,WH-01,completed,4
ORD-000383,Plant-40,IN-8433-4078,80,69,0,2026-07-23T17:00:52+00:00,WH-01,completed,3
ORD-000384,Plant-37,PO-9285-3763,127,114,0,2026-07-21T12:00:52+00:00,WH-01,completed,3
ORD-000385,Plant-41,FL-5683-1017,12,5,0,2026-07-23T23:00:52+00:00,WH-01,pending,4
ORD-000386,Plant-16,IN-3930-2052,39,15,0,2026-07-25T17:00:52+00:00,WH-01,pending,10
ORD-000387,Plant-01,IN-3566-1705,96,4,0,2026-07-21T04:00:52+00:00,WH-02,in_progress,6
ORD-000388,Plant-22,CH-5861-4901,118,25,0,2026-07-26T13:00:52+00:00,WH-02,completed,9
ORD-000389,Plant-12,IN-1141-2264,16,16,0,2026-07-25T15:00:52+00:00,WH-01,pending,8
ORD-000390,Plant-07,PO-6806-358,65,21,0,2026-07-22T08:00:52+00:00,WH-01,pending,1
ORD-000391,Plant-30,IN-6377-2713,9,7,0,2026-07-21T21:00:52+00:00,WH-02,pending,8
ORD-000392,Plant-02,EL-2516-2144,149,109,0,2026-07-26T09:00:52+00:00,WH-02,completed,4
ORD-000393,Plant-48,CH-7340-2261,67,0,0,2026-07-21T04:00:52+00:00,WH-02,completed,10
ORD-000394,Plant-24,IN-4142-1240,126,96,0,2026-07-22T01:00:52+00:00,WH-01,completed,3
ORD-000395,Plant-46,CH-3205-974,24,7,0,2026-07-19T22:00:52+00:00,WH-01,pending,7
ORD-000396,Plant-34,CH-3193-4153,13,7,0,2026-07-20T12:00:52+00:00,WH-02,in_progress,8
ORD-000397,Plant-31,FL-6432-1786,38,29,0,2026-07-21T04:00:52+00:00,WH-01,in_progress,6
ORD-000398,Plant-14,PO-1622-3279,144,87,0,2026-07-25T19:00:52+00:00,WH-01,completed,10
ORD-000399,Plant-19,FL-1235-3946,59,51,0,2026-07-21T11:00:52+00:00,WH-01,in_progress,5
ORD-000400,Plant-04,CH-6662-2971,150,18,0,2026-07-23T08:00:52+00:00,WH-01,completed,6
ORD-000401,Plant-07,FL-1600-4521,76,42,0,2026-07-24T04:00:52+00:00,WH-01,completed,5
ORD-000402,Plant-05,PO-8360-3551,122,55,0,2026-07-19T21:00:52+00:00,WH-02,pending,5
ORD-000403,Plant-46,EL-1700-3290,17,15,0,2026-07-20T03:00:52+00:00,WH-02,completed,2
ORD-000404,Plant-01,IN-9841-4639,81,34,0,2026-07-22T22:00:52+00:00,WH-01,completed,6
ORD-000405,Plant-06,PO-7243-3746,118,117,0,2026-07-24T19:00:52+00:00,WH-01,completed,2
ORD-000406,Plant-16,CH-2410-1703,8,7,0,2026-07-24T07:00:52+00:00,WH-01,in_progress,9
ORD-000407,Plant-31,CH-9966-876,7,5,0,2026-07-23T09:00:52+00:00,WH-01,in_progress,10
ORD-000408,Plant-22,IN-5627-4120,52,34,0,2026-07-22T21:00:52+00:00,WH-02,in_progress,3
ORD-000409,Plant-46,PO-2126-2620,90,17,0,2026-07-21T22:00:52+00:00,WH-01,completed,4
ORD-000410,Plant-40,IN-6117-4482,65,28,0,2026-07-25T07:00:52+00:00,WH-02,completed,9
ORD-000411,Plant-43,IN-6479-011,125,95,0,2026-07-25T06:00:52+00:00,WH-02,pending,2
ORD-000412,Plant-11,PO-2440-325,139,138,0,2026-07-22T05:00:52+00:00,WH-02,in_progress,2
ORD-000413,Plant-44,CH-7213-2486,86,56,0,2026-07-25T01:00:52+00:00,WH-01,pending,10
ORD-000414,Plant-03,CH-2233-1952,20,2,0,2026-07-25T04:00:52+00:00,WH-02,in_progress,1
ORD-000415,Plant-33,CH-8286-507,53,36,0,2026-07-24T17:00:52+00:00,WH-01,completed,2
ORD-000416,Plant-05,FL-6692-1450,75,68,0,2026-07-19T23:00:52+00:00,WH-01,pending,2
ORD-000417,Plant-35,FL-1737-589,11,8,0,2026-07-22T09:00:52+00:00,WH-02,completed,4
ORD-000418,Plant-34,PO-4794-3686,73,0,0,2026-07-26T13:00:52+00:00,WH-01,completed,10
ORD-000419,Plant-02,EL-3355-4500,128,43,0,2026-07-21T17:00:52+00:00,WH-02,in_progress,7
ORD-000420,Plant-47,FL-9989-2298,48,3,0,2026-07-21T13:00:52+00:00,WH-01,pending,8
ORD-000421,Plant-32,EL-4264-823,62,26,0,2026-07-24T12:00:52+00:00,WH-02,in_progress,7
ORD-000422,Plant-25,PO-4250-2560,131,80,0,2026-07-25T12:00:52+00:00,WH-01,in_progress,3
ORD-000423,Plant-01,EL-8810-2958,69,58,0,2026-07-20T13:00:52+00:00,WH-01,in_progress,6
ORD-000424,Plant-29,FL-6022-522,141,78,0,2026-07-23T22:00:52+00:00,WH-01,in_progress,6
ORD-000425,Plant-13,EL-2308-2952,14,5,0,2026-07-23T04:00:52+00:00,WH-02,in_progress,9
ORD-000426,Plant-40,FL-8788-2000,50,35,0,2026-07-24T13:00:52+00:00,WH-02,in_progress,3
ORD-000427,Plant-39,EL-2273-4663,45,12,0,2026-07-23T19:00:52+00:00,WH-01,in_progress,10
ORD-000428,Plant-19,EL-9058-2711,105,85,0,2026-07-19T21:00:52+00:00,WH-01,in_progress,2
ORD-000429,Plant-29,FL-9412-1739,114,20,0,2026-07-23T00:00:52+00:00,WH-01,pending,7
ORD-000430,Plant-13,IN-8743-405,87,67,0,2026-07-22T17:00:52+00:00,WH-02,pending,1
ORD-000431,Plant-01,CH-8045-2523,59,25,0,2026-07-20T21:00:52+00:00,WH-02,pending,9
ORD-000432,Plant-05,FL-4487-1266,103,15,0,2026-07-25T23:00:52+00:00,WH-02,in_progress,10
ORD-000433,Plant-04,EL-8175-3208,27,25,0,2026-07-23T15:00:52+00:00,WH-02,completed,4
ORD-000434,Plant-38,IN-5340-4437,144,3,0,2026-07-22T06:00:52+00:00,WH-01,in_progress,3
ORD-000435,Plant-23,EL-5860-4967,87,40,0,2026-07-21T17:00:52+00:00,WH-02,pending,8
ORD-000436,Plant-40,IN-8634-3128,65,49,0,2026-07-26T08:00:52+00:00,WH-02,in_progress,7
ORD-000437,Plant-02,PO-4699-4478,56,3,0,2026-07-26T06:00:52+00:00,WH-01,pending,5
ORD-000438,Plant-13,PO-1402-407,98,57,0,2026-07-21T21:00:52+00:00,WH-01,pending,6
ORD-000439,Plant-09,EL-7475-4063,15,0,0,2026-07-22T19:00:52+00:00,WH-01,in_progress,3
ORD-000440,Plant-12,IN-8850-476,115,66,0,2026-07-25T16:00:52+00:00,WH-02,completed,2
ORD-000441,Plant-04,FL-8178-171,23,15,0,2026-07-24T02:00:52+00:00,WH-01,pending,7
ORD-000442,Plant-20,CH-7257-3933,23,3,0,2026-07-24T19:00:52+00:00,WH-01,in_progress,7
ORD-000443,Plant-05,FL-8812-4709,20,8,0,2026-07-25T07:00:52+00:00,WH-01,in_progress,7
ORD-000444,Plant-18,FL-4837-3811,88,37,0,2026-07-23T19:00:52+00:00,WH-02,pending,7
ORD-000445,Plant-48,PO-8398-2344,47,17,0,2026-07-24T14:00:52+00:00,WH-01,completed,6
ORD-000446,Plant-37,EL-3240-297,92,30,0,2026-07-22T18:00:52+00:00,WH-01,pending,9
ORD-000447,Plant-44,EL-3141-1753,35,18,0,2026-07-20T05:00:52+00:00,WH-02,in_progress,5
ORD-000448,Plant-07,CH-9918-4271,20,2,0,2026-07-24T08:00:52+00:00,WH-01,in_progress,10
ORD-000449,Plant-19,CH-3976-2817,65,60,0,2026-07-21T08:00:52+00:00,WH-01,completed,8
ORD-000450,Plant-18,FL-9149-1198,66,8,0,2026-07-21T22:00:52+00:00,WH-02,in_progress,2
ORD-000451,Plant-26,EL-7769-660,91,13,0,2026-07-20T18:00:52+00:00,WH-02,completed,7
ORD-000452,Plant-16,PO-6949-3459,143,13,0,2026-07-20T00:00:52+00:00,WH-02,pending,1
ORD-000453,Plant-44,FL-2189-2330,78,47,0,2026-07-22T09:00:52+00:00,WH-01,completed,3
ORD-000454,Plant-36,PO-4703-1294,28,17,0,2026-07-21T17:00:52+00:00,WH-01,completed,7
ORD-000455,Plant-22,PO-6476-056,136,81,0,2026-07-21T00:00:52+00:00,WH-02,pending,8
ORD-000456,Plant-31,PO-8973-2547,120,81,0,2026-07-22T13:00:52+00:00,WH-01,in_progress,9
ORD-000457,Plant-03,CH-3049-3099,149,104,0,2026-07-26T04:00:52+00:00,WH-02,in_progress,4
ORD-000458,Plant-32,IN-6961-3382,21,17,0,2026-07-23T23:00:52+00:00,WH-02,pending,10
ORD-000459,Plant-28,PO-6906-1962,26,20,0,2026-07-20T06:00:52+00:00,WH-02,in_progress,2
ORD-000460,Plant-07,EL-2525-2706,16,4,0,2026-07-25T05:00:52+00:00,WH-01,completed,3
ORD-000461,Plant-24,CH-8045-2523,124,100,0,2026-07-26T06:00:52+00:00,WH-01,completed,1
ORD-000462,Plant-43,EL-1886-2051,70,33,0,2026-07-22T19:00:52+00:00,WH-02,in_progress,9
ORD-000463,Plant-06,PO-2932-3793,131,81,0,2026-07-23T13:00:52+00:00,WH-01,completed,1
ORD-000464,Plant-02,IN-8321-3154,57,38,0,2026-07-21T06:00:52+00:00,WH-02,completed,7
ORD-000465,Plant-31,IN-4222-3361,31,28,0,2026-07-25T09:00:52+00:00,WH-01,completed,5
ORD-000466,Plant-46,PO-5290-2048,48,8,0,2026-07-23T22:00:52+00:00,WH-02,in_progress,5
ORD-000467,Plant-13,FL-5009-2220,123,80,0,2026-07-23T10:00:52+00:00,WH-02,pending,5
ORD-000468,Plant-24,FL-8216-2468,90,16,0,2026-07-21T14:00:52+00:00,WH-02,pending,4
ORD-000469,Plant-33,PO-7015-2882,104,53,0,2026-07-20T01:00:52+00:00,WH-01,completed,3
ORD-000470,Plant-07,IN-3649-3480,89,28,0,2026-07-23T22:00:52+00:00,WH-02,pending,9
ORD-000471,Plant-06,EL-9895-1026,120,74,0,2026-07-25T23:00:52+00:00,WH-01,completed,9
ORD-000472,Plant-25,EL-6858-753,83,3,0,2026-07-23T13:00:52+00:00,WH-02,completed,5
ORD-000473,Plant-03,EL-5150-3582,58,16,0,2026-07-23T22:00:52+00:00,WH-01,completed,7
ORD-000474,Plant-25,EL-6270-2179,67,47,0,2026-07-24T23:00:52+00:00,WH-02,in_progress,4
ORD-000475,Plant-29,PO-7095-1128,85,40,0,2026-07-24T17:00:52+00:00,WH-02,completed,8
ORD-000476,Plant-04,PO-3267-3957,133,44,0,2026-07-21T21:00:52+00:00,WH-01,pending,2
ORD-000477,Plant-36,EL-2969-3671,103,28,0,2026-07-22T19:00:52+00:00,WH-02,completed,9
ORD-000478,Plant-10,FL-5479-4950,48,26,0,2026-07-21T22:00:52+00:00,WH-01,pending,4
ORD-000479,Plant-10,PO-5511-4457,52,47,0,2026-07-26T05:00:52+00:00,WH-01,in_progress,5
ORD-000480,Plant-10,FL-6534-1468,50,36,0,2026-07-20T16:00:52+00:00,WH-01,pending,8
ORD-000481,Plant-01,CH-8466-3970,106,26,0,2026-07-22T20:00:52+00:00,WH-01,in_progress,1
ORD-000482,Plant-12,PO-6887-4016,30,18,0,2026-07-25T18:00:52+00:00,WH-01,pending,2
ORD-000483,Plant-38,IN-8835-4236,48,41,0,2026-07-25T11:00:52+00:00,WH-02,pending,4
ORD-000484,Plant-04,FL-4577-230,20,7,0,2026-07-22T00:00:52+00:00,WH-02,in_progress,2
ORD-000485,Plant-25,IN-8265-1014,8,0,0,2026-07-24T08:00:52+00:00,WH-01,in_progress,7
ORD-000486,Plant-23,FL-9061-2028,107,55,0,2026-07-23T10:00:52+00:00,WH-02,pending,1
ORD-000487,Plant-31,IN-5573-019,101,51,0,2026-07-20T22:00:52+00:00,WH-02,completed,4
ORD-000488,Plant-09,FL-5275-473,50,33,0,2026-07-20T18:00:52+00:00,WH-02,in_progress,4
ORD-000489,Plant-01,EL-4249-1648,123,106,0,2026-07-26T01:00:52+00:00,WH-01,pending,10
ORD-000490,Plant-18,FL-4452-4064,116,81,0,2026-07-19T18:00:52+00:00,WH-01,completed,4
ORD-000491,Plant-07,PO-4696-4052,130,101,0,2026-07-23T08:00:52+00:00,WH-01,in_progress,10
ORD-000492,Plant-13,EL-4427-3130,144,110,0,2026-07-21T18:00:52+00:00,WH-01,pending,9
ORD-000493,Plant-45,CH-2821-2467,6,3,0,2026-07-25T13:00:52+00:00,WH-02,in_progress,7
ORD-000494,Plant-23,IN-9111-4635,78,15,0,2026-07-25T06:00:52+00:00,WH-02,in_progress,1
ORD-000495,Plant-40,CH-6365-886,118,32,0,2026-07-20T12:00:52+00:00,WH-01,pending,7
ORD-000496,Plant-19,PO-4699-4478,77,39,0,2026-07-24T17:00:52+00:00,WH-01,completed,1
ORD-000497,Plant-40,FL-6795-4792,113,112,0,2026-07-20T05:00:52+00:00,WH-01,completed,6
ORD-000498,Plant-31,CH-8790-4260,70,40,0,2026-07-20T09:00:52+00:00,WH-02,pending,2
ORD-000499,Plant-08,EL-1861-733,30,24,0,2026-07-25T07:00:52+00:00,WH-02,completed,5
ORD-000500,Plant-19,FL-2331-2675,117,77,0,2026-07-25T12:00:52+00:00,WH-02,in_progress,10
ORD-000501,Plant-47,IN-3933-4533,19,17,0,2026-07-26T06:00:52+00:00,WH-02,completed,7
