"vwgl_matstorloc_id","vwgl_matstorloc_valid_from","__operation_type","__timestamp","material","plant","storagelocation","maintenancestatus","deletionflag","fiscalyearofcurrentperiod","currentperiod","physicalinventoryblockingind","freeavailablestock","baseunit","stockintransfer","stockinqualityinspection","totalstockofallrestrbatches","blockedstock","blockedstockreturns","valunrestusestockprevper","stockintransferprevper","stockinqualityinsprevper","restrictedusestockprevper","blockedstockprevper","blockedstockreturnsprevper","dateoflastpostedcount","creationdate","instance","i_product","i_storagelocation","etl_aend_tstamp"
"0DD300048A|1400|F759","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048A","1400","F759","DL","","2026","07","","19","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250324","Kassel","0DD300048A","F759","2026-07-17 06:05:41.813636 UTC"
"0DD311159B       0200|1400|XN50","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159B       0200","1400","XN50","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240430","Kassel","0DD311159B       0200","XN50","2026-07-17 06:05:41.813636 UTC"
"0DD300040C|1400|S1M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300040C","1400","S1M1","DL","","2025","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300040C","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046C|1400|F6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046C","1400","F6M1","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046C","F6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046F|1400|XNM3","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046F","1400","XNM3","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046F","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD300046H|1400|S4M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046H","1400","S4M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046H","S4M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046L|1400|XNM2","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046L","1400","XNM2","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046L","XNM2","2026-07-17 06:05:41.813636 UTC"
"0DD300046S|1400|S1M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046S","1400","S1M1","DL","","2026","07","","20","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046S","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047E|1400|D0M1","2026-07-17 02:17:12.966977 UTC","L","2026-07-17 02:17:12.966977 UTC","0DD300047E","1400","D0M1","DL","","2026","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240820","Kassel","0DD300047E","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047M|1400|S6M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047M","1400","S6M1","DL","","2024","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240614","Kassel","0DD300047M","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300048A|1400|D0M1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048A","1400","D0M1","DL","","2026","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250314","Kassel","0DD300048A","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD311158D|1400|S1M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311158D","1400","S1M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311158D","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300040C|1400|S6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300040C","1400","S6M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300040C","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046H|1400|XDM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046H","1400","XDM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046H","XDM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046M|1400|XN12","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300046M","1400","XN12","DL","","2026","06","","4","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240515","Kassel","0DD300046M","XN12","2026-07-17 06:05:41.813636 UTC"
"0DD300047G|1400|D0M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047G","1400","D0M1","DL","","2024","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230921","Kassel","0DD300047G","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B       0200|1400|XNM1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD311159B       0200","1400","XNM1","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240404","Kassel","0DD311159B       0200","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD311159C|1400|S4M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159C","1400","S4M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311159C","S4M1","2026-07-17 06:05:41.813636 UTC"
"0DD300040D|1400|D0M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300040D","1400","D0M1","DL","","2025","08","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300040D","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046J|1400|S4M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046J","1400","S4M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046J","S4M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046Q|1400|XN12","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300046Q","1400","XN12","DL","","2025","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240730","Kassel","0DD300046Q","XN12","2026-07-17 06:05:41.813636 UTC"
"0DD300046S|1400|S6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046S","1400","S6M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046S","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047E|1400|XN12","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300047E","1400","XN12","DL","","2026","07","","1","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250909","Kassel","0DD300047E","XN12","2026-07-17 06:05:41.813636 UTC"
"0DD300047N|1400|XNM3","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047N","1400","XNM3","DL","","2024","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240624","Kassel","0DD300047N","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD300048D|1400|XZM1","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048D","1400","XZM1","DL","","2025","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250623","Kassel","0DD300048D","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046C|1400|S6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046C","1400","S6M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046C","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046N|1400|XZM1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300046N","1400","XZM1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230215","Kassel","0DD300046N","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047H|1400|F759","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300047H","1400","F759","DL","","2024","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240430","Kassel","0DD300047H","F759","2026-07-17 06:05:41.813636 UTC"
"0DD300047H|1400|XNM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047H","1400","XNM1","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230921","Kassel","0DD300047H","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047S|1400|D0M1","2026-07-17 02:17:12.966977 UTC","L","2026-07-17 02:17:12.966977 UTC","0DD300047S","1400","D0M1","DL","","2026","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240703","Kassel","0DD300047S","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047T|1400|F230","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300047T","1400","F230","DL","","2026","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20260703","Kassel","0DD300047T","F230","2026-07-17 06:05:41.813636 UTC"
"0DD300048C|1400|D0M1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048C","1400","D0M1","DL","","2026","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250314","Kassel","0DD300048C","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD300048D|1400|XNM3","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048D","1400","XNM3","DL","","2025","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250623","Kassel","0DD300048D","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD311158B|1400|F6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311158B","1400","F6M1","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311158B","F6M1","2026-07-17 06:05:41.813636 UTC"
"0DD311158C|1400|F6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311158C","1400","F6M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311158C","F6M1","2026-07-17 06:05:41.813636 UTC"
"0DD311158C|1400|FBM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311158C","1400","FBM1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311158C","FBM1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B ANG|1400|XN99","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD311159B ANG","1400","XN99","DL","","2025","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250802","Kassel","0DD311159B ANG","XN99","2026-07-17 06:05:41.813636 UTC"
"0DD311159C|1400|W0M6","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159C","1400","W0M6","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311159C","W0M6","2026-07-17 06:05:41.813636 UTC"
"0DD300046J|1400|F759","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300046J","1400","F759","DL","","2026","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240430","Kassel","0DD300046J","F759","2026-07-17 06:05:41.813636 UTC"
"0DD300046S|1400|XNM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046S","1400","XNM1","DL","","2025","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046S","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047J|1400|XDM1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047J","1400","XDM1","DL","","2024","01","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240103","Kassel","0DD300047J","XDM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047J|1400|XNM1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047J","1400","XNM1","DL","","2025","03","","0","ST","0","0","0","12","0","0","0","0","0","0","0","00000000","20240103","Kassel","0DD300047J","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047P|1400|XNM3","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047P","1400","XNM3","DL","","2024","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240605","Kassel","0DD300047P","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD311159D|1400|S0M6","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159D","1400","S0M6","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311159D","S0M6","2026-07-17 06:05:41.813636 UTC"
"0DD311159D|1400|S6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159D","1400","S6M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311159D","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046E|1400|XNM2","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046E","1400","XNM2","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046E","XNM2","2026-07-17 06:05:41.813636 UTC"
"0DD300046L|1400|F759","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300046L","1400","F759","DL","","2026","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240516","Kassel","0DD300046L","F759","2026-07-17 06:05:41.813636 UTC"
"0DD300046M|1400|D0M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046M","1400","D0M1","DL","","2026","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046M","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047L|1400|S6M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047L","1400","S6M1","DL","","2024","01","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240109","Kassel","0DD300047L","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B       0340|1400|F1M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD311159B       0340","1400","F1M1","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240404","Kassel","0DD311159B       0340","F1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300040D|1400|XZM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300040D","1400","XZM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300040D","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046E|1400|XZM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046E","1400","XZM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046E","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046K|1400|XZM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046K","1400","XZM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046K","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047F|1400|XDM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047F","1400","XDM1","DL","","2024","08","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240820","Kassel","0DD300047F","XDM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047M|1400|XNM3","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047M","1400","XNM3","DL","","2024","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240605","Kassel","0DD300047M","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD300047R|1400|S1M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047R","1400","S1M1","DL","","2024","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240524","Kassel","0DD300047R","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300048G|1400|XNM1","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048G","1400","XNM1","DL","","2025","11","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20251114","Kassel","0DD300048G","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD311158D|1400|XDM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311158D","1400","XDM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD311158D","XDM1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B    DRA|1400|FAM4","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD311159B    DRA","1400","FAM4","DL","","2025","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250508","Kassel","0DD311159B    DRA","FAM4","2026-07-17 06:05:41.813636 UTC"
"0DD311159B ANG|1400|F6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159B ANG","1400","F6M1","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221221","Kassel","0DD311159B ANG","F6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046H|1400|FBM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046H","1400","FBM1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046H","FBM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046P|1400|XN12","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300046P","1400","XN12","DL","","2026","06","","2","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240514","Kassel","0DD300046P","XN12","2026-07-17 06:05:41.813636 UTC"
"0DD300046R|1400|D0M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046R","1400","D0M1","DL","","2023","11","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046R","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B       0340|1400|XNM1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD311159B       0340","1400","XNM1","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240404","Kassel","0DD311159B       0340","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B|1400|F6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159B","1400","F6M1","DL","","2023","09","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311159B","F6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300040C|1400|F6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300040C","1400","F6M1","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300040C","F6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046F|1400|BN03","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300046F","1400","BN03","DL","","2024","09","","0","ST","0","0","0","0","0","0","0","0","0","0","0","20240912","20240819","Kassel","0DD300046F","BN03","2026-07-17 06:05:41.813636 UTC"
"0DD300046F|1400|F4M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046F","1400","F4M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046F","F4M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046J|1400|XNM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046J","1400","XNM1","DL","","2025","07","","3","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046J","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047K|1400|XN12","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300047K","1400","XN12","DL","","2026","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240430","Kassel","0DD300047K","XN12","2026-07-17 06:05:41.813636 UTC"
"0DD311158D|1400|XZM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311158D","1400","XZM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD311158D","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD300040E|1400|D0M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300040E","1400","D0M1","DL","","2024","12","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300040E","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046F|1400|FBM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046F","1400","FBM1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046F","FBM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046T|1400|S0M6","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046T","1400","S0M6","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046T","S0M6","2026-07-17 06:05:41.813636 UTC"
