id,supplier,sku,expected_qty,received_qty,expected_date,warehouse,quality_status
PO-001384,SUP-178,FL-2222-2383,851,629,2026-07-07,WH-02,pending
PO-001385,SUP-161,IN-9828-1774,266,152,2026-07-21,WH-01,partial
PO-001386,SUP-190,CH-9666-4209,390,158,2026-07-10,WH-02,accepted
PO-001387,SUP-172,PO-7464-2594,805,348,2026-07-23,WH-01,partial
PO-001388,SUP-188,EL-1215-4798,322,444,2026-07-09,WH-02,pending
PO-001389,SUP-050,IN-8448-2871,818,69,2026-07-13,WH-02,accepted
PO-001390,SUP-050,PO-6875-4598,249,162,2026-08-05,WH-01,partial
PO-001391,SUP-126,IN-2194-657,625,275,2026-07-30,WH-01,accepted
PO-001392,SUP-120,FL-8997-2998,646,517,2026-07-19,WH-01,partial
PO-001393,SUP-177,EL-1920-1291,90,51,2026-07-17,WH-02,pending
PO-001394,SUP-194,FL-1552-3576,918,274,2026-07-22,WH-02,accepted
PO-001395,SUP-068,CH-8806-4138,220,681,2026-08-07,WH-02,accepted
PO-001396,SUP-053,IN-6287-1750,583,768,2026-08-07,WH-01,partial
PO-001397,SUP-134,EL-8426-2955,725,983,2026-07-18,WH-01,pending
PO-001398,SUP-088,IN-7068-877,226,430,2026-07-11,WH-02,accepted
PO-001399,SUP-135,IN-8799-706,92,995,2026-08-01,WH-02,pending
PO-001400,SUP-096,IN-1645-2569,695,273,2026-08-04,WH-02,accepted
PO-001401,SUP-069,FL-1985-4706,250,51,2026-07-30,WH-01,accepted
PO-001402,SUP-027,PO-1433-440,327,156,2026-07-15,WH-01,accepted
PO-001403,SUP-055,CH-6162-3905,582,858,2026-07-11,WH-01,accepted
PO-001404,SUP-008,FL-5347-3268,900,732,2026-08-04,WH-01,partial
PO-001405,SUP-199,CH-3049-3099,379,51,2026-07-10,WH-01,accepted
PO-001406,SUP-031,FL-4740-4157,57,201,2026-07-23,WH-02,accepted
PO-001407,SUP-154,CH-6479-2845,102,422,2026-07-20,WH-01,accepted
PO-001408,SUP-129,EL-9058-2711,878,318,2026-07-28,WH-01,pending
PO-001409,SUP-004,IN-8472-4480,985,264,2026-07-17,WH-01,accepted
PO-001410,SUP-012,PO-3864-1672,946,720,2026-07-18,WH-01,accepted
PO-001411,SUP-107,PO-7048-3007,634,793,2026-08-02,WH-01,accepted
PO-001412,SUP-165,IN-2827-4473,149,930,2026-08-04,WH-01,pending
PO-001413,SUP-087,PO-8191-1073,828,450,2026-07-10,WH-02,pending
PO-001414,SUP-074,IN-5323-2404,995,903,2026-07-10,WH-01,pending
PO-001415,SUP-008,EL-6224-1513,408,861,2026-07-25,WH-01,accepted
PO-001416,SUP-119,CH-7534-1152,988,910,2026-07-31,WH-02,partial
PO-001417,SUP-133,IN-7003-4756,374,696,2026-08-07,WH-02,accepted
PO-001418,SUP-013,EL-9642-4422,472,357,2026-07-12,WH-01,accepted
PO-001419,SUP-122,CH-3559-915,353,798,2026-07-21,WH-01,pending
PO-001420,SUP-111,CH-4510-638,242,163,2026-07-06,WH-01,partial
PO-001421,SUP-066,EL-2043-764,873,390,2026-07-28,WH-01,partial
PO-001422,SUP-098,CH-4868-1272,194,482,2026-07-04,WH-02,accepted
PO-001423,SUP-192,CH-3189-3423,762,874,2026-07-25,WH-01,pending
PO-001424,SUP-020,FL-7797-971,701,89,2026-07-11,WH-01,partial
PO-001425,SUP-012,FL-2999-189,461,313,2026-07-13,WH-01,accepted
PO-001426,SUP-002,CH-1977-1051,776,399,2026-08-06,WH-01,pending
PO-001427,SUP-138,PO-1622-3279,310,992,2026-08-07,WH-02,pending
PO-001428,SUP-007,CH-8373-1385,146,882,2026-07-24,WH-01,partial
PO-001429,SUP-018,CH-4053-2092,147,452,2026-07-06,WH-01,partial
PO-001430,SUP-122,IN-4142-1240,733,384,2026-07-12,WH-02,accepted
PO-001431,SUP-063,PO-4979-442,425,537,2026-08-04,WH-01,pending
PO-001432,SUP-142,EL-2837-4566,102,982,2026-07-21,WH-02,accepted
PO-001433,SUP-175,CH-9396-1542,996,969,2026-07-04,WH-02,accepted
PO-001434,SUP-042,IN-8041-4182,389,187,2026-08-05,WH-02,accepted
PO-001435,SUP-128,EL-7683-040,504,764,2026-07-07,WH-02,pending
PO-001436,SUP-067,FL-3555-2851,873,535,2026-07-19,WH-02,accepted
PO-001437,SUP-148,PO-1666-3773,295,696,2026-07-08,WH-02,pending
PO-001438,SUP-058,CH-9419-1473,584,656,2026-07-23,WH-02,pending
PO-001439,SUP-106,FL-6064-1281,281,538,2026-07-30,WH-01,accepted
PO-001440,SUP-020,EL-1994-2884,812,564,2026-07-28,WH-02,accepted
PO-001441,SUP-178,PO-6075-461,591,857,2026-07-23,WH-02,pending
PO-001442,SUP-088,CH-4850-4218,683,719,2026-07-29,WH-02,partial
PO-001443,SUP-165,CH-5344-3026,211,877,2026-07-06,WH-02,partial
PO-001444,SUP-100,CH-9419-1473,837,630,2026-07-04,WH-01,accepted
PO-001445,SUP-130,PO-3671-3399,849,959,2026-07-25,WH-02,pending
PO-001446,SUP-129,IN-4977-1955,923,334,2026-07-15,WH-01,accepted
PO-001447,SUP-140,EL-1951-3002,644,52,2026-07-10,WH-01,accepted
PO-001448,SUP-052,EL-6626-1106,679,812,2026-07-07,WH-01,accepted
PO-001449,SUP-070,FL-3446-4964,542,896,2026-08-02,WH-01,accepted
PO-001450,SUP-030,IN-3513-2865,880,56,2026-07-05,WH-02,pending
PO-001451,SUP-140,FL-4799-129,358,864,2026-07-09,WH-01,partial
PO-001452,SUP-168,IN-7775-2850,987,979,2026-07-08,WH-02,accepted
PO-001453,SUP-046,EL-8113-4887,382,666,2026-07-29,WH-02,accepted
PO-001454,SUP-153,FL-6954-3102,281,961,2026-07-30,WH-01,partial
PO-001455,SUP-161,PO-4665-4648,132,238,2026-07-16,WH-02,partial
PO-001456,SUP-148,PO-7879-3726,965,716,2026-07-15,WH-01,partial
PO-001457,SUP-148,CH-4073-2869,730,958,2026-08-07,WH-01,pending
PO-001458,SUP-104,FL-2607-414,518,441,2026-07-29,WH-01,accepted
PO-001459,SUP-198,PO-3881-1203,337,80,2026-08-01,WH-02,accepted
PO-001460,SUP-154,CH-2896-979,859,634,2026-07-08,WH-01,pending
PO-001461,SUP-175,PO-4383-658,212,888,2026-07-07,WH-02,partial
PO-001462,SUP-023,CH-7998-4936,92,593,2026-07-04,WH-01,partial
PO-001463,SUP-036,CH-2437-4148,320,484,2026-07-21,WH-01,accepted
PO-001464,SUP-160,EL-8566-4825,753,702,2026-08-06,WH-01,pending
PO-001465,SUP-020,EL-8645-4043,736,975,2026-07-13,WH-01,pending
PO-001466,SUP-115,FL-2898-2553,231,240,2026-07-12,WH-01,accepted
PO-001467,SUP-166,FL-2514-686,339,638,2026-08-02,WH-01,pending
PO-001468,SUP-169,PO-3886-654,494,854,2026-07-21,WH-02,partial
PO-001469,SUP-095,IN-8016-4007,82,87,2026-07-27,WH-01,accepted
PO-001470,SUP-040,IN-1382-1179,73,124,2026-07-14,WH-01,partial
PO-001471,SUP-167,CH-1370-1613,582,630,2026-08-07,WH-02,partial
PO-001472,SUP-186,FL-1556-4527,544,869,2026-07-12,WH-02,pending
PO-001473,SUP-050,PO-4449-927,408,385,2026-07-14,WH-01,partial
PO-001474,SUP-129,FL-2942-1202,320,235,2026-07-10,WH-02,partial
PO-001475,SUP-132,EL-4966-4842,874,199,2026-07-16,WH-02,accepted
PO-001476,SUP-068,IN-3576-3844,712,253,2026-07-17,WH-02,accepted
PO-001477,SUP-010,EL-5288-951,583,379,2026-07-04,WH-01,partial
PO-001478,SUP-023,EL-8173-4318,858,366,2026-07-13,WH-01,pending
PO-001479,SUP-060,EL-3055-649,171,411,2026-08-03,WH-02,partial
PO-001480,SUP-013,CH-7257-3933,989,888,2026-07-24,WH-02,pending
PO-001481,SUP-183,FL-4883-975,88,920,2026-07-04,WH-01,partial
PO-001482,SUP-100,FL-7042-2327,364,159,2026-07-28,WH-02,pending
PO-001483,SUP-135,PO-8907-3365,146,97,2026-07-08,WH-01,accepted
PO-001484,SUP-046,CH-1789-1911,908,839,2026-07-16,WH-01,partial
PO-001485,SUP-086,EL-9702-2555,208,416,2026-08-05,WH-02,partial
PO-001486,SUP-197,PO-9781-1826,229,767,2026-07-14,WH-02,pending
PO-001487,SUP-128,EL-5937-2719,919,454,2026-08-02,WH-01,accepted
PO-001488,SUP-059,PO-1040-4208,746,542,2026-07-21,WH-02,accepted
PO-001489,SUP-035,CH-8260-1715,802,984,2026-08-01,WH-01,partial
PO-001490,SUP-166,EL-5146-2464,556,522,2026-07-29,WH-01,partial
PO-001491,SUP-005,IN-5396-2158,860,832,2026-07-26,WH-02,accepted
PO-001492,SUP-131,EL-7601-1453,494,544,2026-07-29,WH-02,pending
PO-001493,SUP-104,CH-9170-3679,947,159,2026-07-24,WH-01,accepted
PO-001494,SUP-121,EL-3287-1532,840,446,2026-08-07,WH-01,accepted
PO-001495,SUP-096,IN-8343-4048,118,112,2026-07-27,WH-02,partial
PO-001496,SUP-062,FL-4291-3498,871,225,2026-07-14,WH-01,accepted
PO-001497,SUP-199,FL-6358-982,540,789,2026-07-11,WH-01,accepted
PO-001498,SUP-067,FL-5600-2928,306,639,2026-07-20,WH-02,accepted
PO-001499,SUP-186,CH-2053-497,657,371,2026-08-01,WH-02,partial
PO-001500,SUP-060,PO-6094-3370,960,74,2026-07-29,WH-02,accepted
PO-001501,SUP-164,IN-8634-3128,703,149,2026-08-02,WH-02,accepted
PO-001502,SUP-043,CH-5463-3595,309,76,2026-07-21,WH-02,pending
PO-001503,SUP-192,IN-5038-177,405,180,2026-08-01,WH-02,accepted
PO-001504,SUP-005,IN-1957-1834,139,988,2026-08-05,WH-02,partial
PO-001505,SUP-069,EL-7561-4601,60,183,2026-07-29,WH-01,accepted
PO-001506,SUP-191,EL-1224-648,585,398,2026-07-20,WH-01,accepted
PO-001507,SUP-101,EL-1497-1960,281,161,2026-07-17,WH-02,accepted
PO-001508,SUP-068,FL-5516-2756,163,431,2026-08-05,WH-01,accepted
PO-001509,SUP-050,PO-3332-2966,492,559,2026-07-19,WH-02,partial
PO-001510,SUP-021,EL-5573-3348,610,836,2026-08-04,WH-02,accepted
PO-001511,SUP-159,EL-1905-2807,754,990,2026-08-07,WH-02,pending
PO-001512,SUP-049,IN-2729-1819,344,444,2026-07-06,WH-02,accepted
PO-001513,SUP-180,PO-6624-1386,442,386,2026-07-08,WH-02,pending
PO-001514,SUP-053,FL-6496-438,223,348,2026-08-02,WH-02,partial
PO-001515,SUP-192,CH-8421-373,800,238,2026-07-14,WH-02,partial
PO-001516,SUP-066,EL-6107-3979,528,947,2026-07-31,WH-02,pending
PO-001517,SUP-127,FL-4300-464,511,183,2026-08-04,WH-01,partial
PO-001518,SUP-199,FL-8477-2248,968,239,2026-07-29,WH-01,accepted
PO-001519,SUP-158,CH-8090-3648,90,75,2026-07-25,WH-02,accepted
PO-001520,SUP-142,CH-6834-4168,126,607,2026-07-04,WH-01,accepted
PO-001521,SUP-140,PO-4127-1714,316,345,2026-07-06,WH-01,partial
PO-001522,SUP-162,CH-5275-1505,392,309,2026-08-07,WH-02,pending
PO-001523,SUP-089,CH-9605-541,135,315,2026-07-15,WH-02,partial
PO-001524,SUP-179,PO-8900-2650,749,153,2026-07-30,WH-02,pending
PO-001525,SUP-171,CH-5212-3135,970,697,2026-07-08,WH-01,partial
PO-001526,SUP-009,CH-2024-4555,452,737,2026-07-21,WH-02,partial
PO-001527,SUP-178,CH-5936-295,449,993,2026-07-09,WH-01,accepted
PO-001528,SUP-143,FL-2371-2924,987,880,2026-08-06,WH-01,accepted
PO-001529,SUP-105,EL-5952-532,236,107,2026-07-09,WH-02,accepted
PO-001530,SUP-137,FL-2648-2119,404,537,2026-08-02,WH-02,accepted
PO-001531,SUP-165,CH-4221-1325,242,959,2026-07-21,WH-01,pending
PO-001532,SUP-092,CH-4164-199,818,112,2026-07-12,WH-02,partial
PO-001533,SUP-156,FL-2785-2225,920,879,2026-07-26,WH-02,accepted
PO-001534,SUP-057,FL-7873-2444,715,950,2026-08-06,WH-01,partial
PO-001535,SUP-062,PO-5317-184,74,123,2026-07-21,WH-02,partial
PO-001536,SUP-039,IN-8232-4432,615,592,2026-07-20,WH-02,accepted
PO-001537,SUP-156,EL-8653-3921,863,672,2026-07-06,WH-01,accepted
PO-001538,SUP-093,PO-9598-3169,851,111,2026-07-16,WH-01,partial
PO-001539,SUP-154,IN-5278-4833,754,94,2026-07-04,WH-02,accepted
PO-001540,SUP-171,PO-6874-554,882,686,2026-07-21,WH-01,partial
PO-001541,SUP-144,EL-5034-2610,643,534,2026-07-11,WH-02,accepted
PO-001542,SUP-200,FL-1169-2905,134,535,2026-07-04,WH-02,pending
PO-001543,SUP-138,CH-8654-799,306,643,2026-07-13,WH-01,accepted
PO-001544,SUP-007,EL-7904-1409,97,834,2026-08-02,WH-01,pending
PO-001545,SUP-095,CH-2635-1451,713,241,2026-08-05,WH-01,accepted
PO-001546,SUP-078,FL-8167-4356,841,454,2026-08-05,WH-01,partial
PO-001547,SUP-056,IN-1537-418,662,243,2026-07-30,WH-01,accepted
PO-001548,SUP-019,EL-9999-059,748,46,2026-07-12,WH-01,pending
PO-001549,SUP-064,CH-2960-378,442,167,2026-08-05,WH-02,pending
PO-001550,SUP-092,CH-5126-1529,98,653,2026-07-08,WH-01,accepted
PO-001551,SUP-008,FL-5597-2698,588,542,2026-07-17,WH-01,accepted
PO-001552,SUP-111,CH-7213-2486,551,470,2026-07-07,WH-02,accepted
PO-001553,SUP-042,IN-5931-947,690,894,2026-07-21,WH-01,partial
PO-001554,SUP-008,CH-4221-1325,223,737,2026-07-21,WH-01,pending
PO-001555,SUP-097,EL-1448-401,177,675,2026-07-07,WH-01,accepted
PO-001556,SUP-180,EL-9980-3719,871,658,2026-07-19,WH-02,pending
PO-001557,SUP-179,PO-7573-2133,626,681,2026-07-12,WH-02,accepted
PO-001558,SUP-172,IN-1200-819,783,691,2026-07-26,WH-02,partial
PO-001559,SUP-064,FL-3453-3233,967,210,2026-07-21,WH-01,accepted
PO-001560,SUP-146,FL-3558-4184,179,707,2026-07-10,WH-02,accepted
PO-001561,SUP-125,EL-8895-3891,148,267,2026-07-12,WH-01,pending
PO-001562,SUP-088,FL-8055-3743,617,565,2026-07-14,WH-02,partial
PO-001563,SUP-167,IN-9376-1825,787,623,2026-08-02,WH-02,partial
PO-001564,SUP-003,EL-2937-1673,889,281,2026-08-04,WH-01,accepted
PO-001565,SUP-107,EL-2073-3901,53,665,2026-08-01,WH-01,accepted
PO-001566,SUP-092,CH-7325-4828,192,171,2026-07-22,WH-02,accepted
PO-001567,SUP-033,FL-4071-4584,721,393,2026-07-12,WH-02,pending
PO-001568,SUP-170,PO-3439-981,695,696,2026-07-22,WH-01,pending
PO-001569,SUP-152,PO-9440-1176,791,271,2026-07-08,WH-01,partial
PO-001570,SUP-181,CH-9766-1527,291,654,2026-07-07,WH-01,pending
PO-001571,SUP-159,CH-4824-3178,132,716,2026-08-02,WH-01,pending
PO-001572,SUP-132,PO-7464-2594,410,644,2026-07-29,WH-01,accepted
PO-001573,SUP-109,PO-4384-1424,54,688,2026-08-06,WH-02,partial
PO-001574,SUP-063,PO-4384-1424,701,190,2026-08-02,WH-02,accepted
PO-001575,SUP-015,IN-5589-333,884,881,2026-07-13,WH-02,accepted
PO-001576,SUP-030,EL-1090-1118,693,362,2026-07-24,WH-01,pending
PO-001577,SUP-088,PO-5445-4883,948,676,2026-08-02,WH-01,partial
PO-001578,SUP-078,FL-5101-2732,416,523,2026-07-09,WH-02,accepted
PO-001579,SUP-022,IN-2544-467,273,276,2026-07-27,WH-01,partial
PO-001580,SUP-136,CH-8192-1611,90,574,2026-07-13,WH-01,partial
PO-001581,SUP-049,CH-1656-3631,389,95,2026-07-04,WH-02,partial
PO-001582,SUP-095,IN-2732-4152,76,518,2026-07-31,WH-02,accepted
PO-001583,SUP-028,FL-4452-4064,418,58,2026-07-24,WH-01,accepted
PO-001584,SUP-009,FL-2879-1995,229,797,2026-07-21,WH-01,pending
PO-001585,SUP-132,PO-4747-994,103,874,2026-08-04,WH-02,pending
PO-001586,SUP-065,EL-4149-3477,651,286,2026-08-06,WH-02,pending
PO-001587,SUP-100,CH-6466-4526,911,445,2026-07-23,WH-01,accepted
PO-001588,SUP-061,EL-1679-3934,912,385,2026-07-07,WH-02,partial
PO-001589,SUP-123,IN-9908-320,846,447,2026-07-20,WH-02,pending
PO-001590,SUP-175,EL-7295-1496,590,958,2026-07-13,WH-01,pending
PO-001591,SUP-064,IN-7356-4160,656,423,2026-07-06,WH-02,accepted
PO-001592,SUP-104,EL-5829-910,320,261,2026-07-29,WH-02,accepted
PO-001593,SUP-012,EL-5732-1557,315,205,2026-07-15,WH-01,pending
PO-001594,SUP-020,IN-9508-645,724,964,2026-07-24,WH-02,partial
PO-001595,SUP-008,IN-9750-3381,403,974,2026-07-17,WH-02,pending
PO-001596,SUP-089,EL-5877-1435,979,933,2026-07-24,WH-02,accepted
PO-001597,SUP-129,PO-5882-3490,954,357,2026-07-22,WH-01,partial
PO-001598,SUP-179,FL-4614-4211,909,980,2026-07-31,WH-02,partial
PO-001599,SUP-016,PO-4190-2896,648,72,2026-07-16,WH-01,accepted
PO-001600,SUP-152,PO-1304-2670,908,742,2026-07-12,WH-02,pending
PO-001601,SUP-140,EL-7061-4808,378,70,2026-07-22,WH-01,partial
PO-001602,SUP-042,PO-2980-4872,397,601,2026-07-23,WH-02,pending
PO-001603,SUP-198,EL-5387-3518,181,520,2026-07-29,WH-02,accepted
PO-001604,SUP-156,FL-2066-3801,518,553,2026-07-21,WH-01,accepted
PO-001605,SUP-118,PO-5685-954,656,565,2026-07-24,WH-01,accepted
PO-001606,SUP-138,EL-4190-1824,607,930,2026-08-04,WH-01,accepted
PO-001607,SUP-069,FL-1953-2417,356,802,2026-07-30,WH-01,pending
PO-001608,SUP-059,FL-6368-1360,648,113,2026-07-28,WH-02,pending
PO-001609,SUP-010,CH-8192-1611,77,784,2026-07-24,WH-02,accepted
PO-001610,SUP-105,IN-8103-363,962,871,2026-07-24,WH-01,accepted
PO-001611,SUP-081,IN-2260-1223,984,313,2026-08-06,WH-01,accepted
PO-001612,SUP-163,CH-5334-3630,893,675,2026-07-18,WH-01,accepted
PO-001613,SUP-057,EL-8100-2361,901,932,2026-07-08,WH-02,pending
PO-001614,SUP-044,FL-8967-746,423,641,2026-07-30,WH-02,partial
PO-001615,SUP-151,CH-3047-2350,590,170,2026-07-05,WH-01,partial
PO-001616,SUP-146,PO-2729-908,503,819,2026-07-26,WH-01,accepted
PO-001617,SUP-180,CH-9338-4066,979,965,2026-07-30,WH-02,partial
PO-001618,SUP-142,CH-4837-2035,214,661,2026-07-31,WH-02,accepted
PO-001619,SUP-118,IN-7119-4983,201,164,2026-07-20,WH-02,pending
PO-001620,SUP-121,PO-6066-1431,782,401,2026-08-05,WH-02,accepted
PO-001621,SUP-006,PO-2890-038,327,227,2026-07-20,WH-01,accepted
PO-001622,SUP-015,EL-8762-365,127,390,2026-08-01,WH-01,accepted
PO-001623,SUP-145,IN-5734-1080,460,701,2026-07-21,WH-01,accepted
PO-001624,SUP-056,FL-7978-4244,504,319,2026-07-17,WH-02,accepted
PO-001625,SUP-160,EL-2513-3602,489,971,2026-08-05,WH-01,accepted
PO-001626,SUP-182,PO-9922-3898,277,81,2026-07-07,WH-02,accepted
PO-001627,SUP-019,PO-8196-2306,626,538,2026-07-27,WH-02,partial
PO-001628,SUP-129,EL-6416-4518,820,639,2026-08-01,WH-02,partial
PO-001629,SUP-200,IN-8475-2812,723,576,2026-07-12,WH-02,pending
PO-001630,SUP-103,EL-2578-2739,404,551,2026-07-14,WH-01,partial
PO-001631,SUP-134,EL-2388-2074,732,318,2026-07-29,WH-01,partial
PO-001632,SUP-044,CH-5056-334,126,975,2026-07-19,WH-02,pending
PO-001633,SUP-060,FL-1826-2823,917,80,2026-07-23,WH-01,partial
PO-001634,SUP-140,IN-6507-3851,84,580,2026-07-12,WH-02,pending
PO-001635,SUP-012,EL-1689-4006,675,427,2026-08-01,WH-02,pending
PO-001636,SUP-010,PO-4682-3119,585,733,2026-08-02,WH-02,pending
PO-001637,SUP-015,PO-1578-1873,682,412,2026-08-06,WH-02,pending
PO-001638,SUP-109,PO-6636-2821,114,726,2026-07-26,WH-02,pending
PO-001639,SUP-062,PO-6345-1307,89,323,2026-07-08,WH-01,accepted
PO-001640,SUP-162,EL-2572-3534,172,47,2026-07-11,WH-01,pending
PO-001641,SUP-115,IN-9208-1567,922,226,2026-07-25,WH-01,pending
PO-001642,SUP-089,IN-9549-2471,308,611,2026-07-31,WH-02,accepted
PO-001643,SUP-134,CH-4052-1724,155,352,2026-07-22,WH-02,pending
PO-001644,SUP-026,IN-9936-3735,669,643,2026-07-28,WH-02,pending
PO-001645,SUP-168,EL-1951-3002,560,869,2026-07-27,WH-02,accepted
PO-001646,SUP-135,PO-6072-3377,428,76,2026-07-09,WH-01,pending
PO-001647,SUP-036,CH-8237-3112,972,383,2026-07-04,WH-01,pending
PO-001648,SUP-136,CH-9965-1012,231,403,2026-07-24,WH-01,accepted
PO-001649,SUP-187,PO-4014-293,364,657,2026-07-21,WH-01,pending
PO-001650,SUP-159,FL-8930-4774,328,636,2026-07-10,WH-02,pending
PO-001651,SUP-044,EL-7926-3062,803,335,2026-07-22,WH-02,partial
PO-001652,SUP-063,PO-3439-981,354,116,2026-07-21,WH-01,accepted
PO-001653,SUP-131,CH-5218-1321,91,124,2026-08-01,WH-02,accepted
PO-001654,SUP-108,CH-8188-4644,418,942,2026-07-13,WH-01,pending
PO-001655,SUP-148,PO-3634-3485,173,732,2026-07-04,WH-01,pending
PO-001656,SUP-008,EL-3978-1330,427,344,2026-08-07,WH-02,accepted
PO-001657,SUP-107,FL-7695-099,905,474,2026-07-05,WH-01,accepted
PO-001658,SUP-154,IN-6786-088,616,84,2026-07-14,WH-02,pending
PO-001659,SUP-087,FL-9302-3274,895,107,2026-07-28,WH-02,accepted
PO-001660,SUP-051,PO-6259-4403,425,53,2026-07-25,WH-02,partial
PO-001661,SUP-026,PO-3108-1380,627,88,2026-07-04,WH-02,pending
PO-001662,SUP-082,IN-4130-4793,215,485,2026-07-21,WH-01,partial
PO-001663,SUP-056,FL-9503-4855,838,584,2026-07-13,WH-02,pending
PO-001664,SUP-098,CH-5844-1151,428,613,2026-07-18,WH-02,accepted
PO-001665,SUP-050,PO-3381-3948,554,176,2026-07-07,WH-01,accepted
PO-001666,SUP-117,EL-6318-836,447,720,2026-08-02,WH-02,accepted
PO-001667,SUP-091,IN-6291-3123,242,299,2026-07-22,WH-01,pending
PO-001668,SUP-106,PO-6313-3520,800,121,2026-07-16,WH-01,accepted
PO-001669,SUP-164,EL-4119-1501,173,366,2026-07-21,WH-02,pending
PO-001670,SUP-023,EL-7600-3643,911,179,2026-07-30,WH-01,partial
PO-001671,SUP-045,PO-9271-3997,629,610,2026-07-11,WH-01,pending
PO-001672,SUP-041,CH-7778-1733,877,696,2026-07-13,WH-02,accepted
PO-001673,SUP-150,IN-2194-657,522,917,2026-08-01,WH-02,accepted
PO-001674,SUP-129,IN-8753-3184,901,677,2026-08-02,WH-02,accepted
PO-001675,SUP-033,EL-2590-081,579,490,2026-07-09,WH-02,pending
PO-001676,SUP-103,EL-3952-3730,351,614,2026-07-14,WH-01,partial
PO-001677,SUP-176,IN-5472-2422,830,963,2026-07-08,WH-01,accepted
PO-001678,SUP-080,EL-4858-2445,866,163,2026-07-29,WH-02,accepted
PO-001679,SUP-107,IN-9372-1205,840,513,2026-07-19,WH-02,pending
PO-001680,SUP-090,PO-4023-540,947,833,2026-07-19,WH-02,pending
PO-001681,SUP-088,EL-5857-2729,589,85,2026-07-29,WH-02,accepted
PO-001682,SUP-105,IN-7049-4267,643,471,2026-07-26,WH-01,pending
PO-001683,SUP-046,CH-5992-3367,709,105,2026-07-16,WH-01,accepted
PO-001684,SUP-043,FL-7855-1793,618,739,2026-07-13,WH-01,accepted
PO-001685,SUP-131,EL-4249-1648,410,232,2026-07-15,WH-02,partial
PO-001686,SUP-184,FL-6230-4516,61,505,2026-07-23,WH-01,pending
PO-001687,SUP-165,PO-9409-3211,660,602,2026-07-10,WH-01,pending
PO-001688,SUP-093,IN-1416-368,730,393,2026-08-07,WH-01,accepted
PO-001689,SUP-048,IN-8136-4054,881,552,2026-07-20,WH-01,partial
PO-001690,SUP-047,FL-7746-3357,313,867,2026-07-08,WH-01,pending
PO-001691,SUP-050,CH-3654-3201,690,491,2026-08-07,WH-01,accepted
PO-001692,SUP-032,EL-2656-1469,432,120,2026-07-13,WH-02,accepted
PO-001693,SUP-185,FL-7956-1629,420,111,2026-07-28,WH-01,partial
PO-001694,SUP-175,CH-4681-2126,999,691,2026-07-22,WH-02,pending
PO-001695,SUP-041,PO-4030-1558,433,836,2026-07-27,WH-02,accepted
PO-001696,SUP-135,FL-5279-1916,480,274,2026-08-04,WH-01,pending
PO-001697,SUP-121,PO-2520-1446,411,706,2026-07-21,WH-02,accepted
PO-001698,SUP-042,IN-5400-3494,324,106,2026-07-10,WH-02,accepted
PO-001699,SUP-163,EL-2387-4607,724,653,2026-07-28,WH-01,accepted
PO-001700,SUP-149,PO-8965-2513,727,392,2026-08-04,WH-02,partial
PO-001701,SUP-181,FL-5996-4956,301,851,2026-07-25,WH-02,partial
PO-001702,SUP-183,PO-4545-1856,660,225,2026-07-26,WH-01,accepted
PO-001703,SUP-057,FL-8547-4270,181,562,2026-07-29,WH-01,accepted
PO-001704,SUP-032,PO-5669-1536,504,174,2026-07-08,WH-01,accepted
PO-001705,SUP-011,IN-7790-3016,148,825,2026-07-28,WH-02,accepted
PO-001706,SUP-114,EL-6318-836,669,198,2026-07-20,WH-02,accepted
PO-001707,SUP-057,CH-6251-266,674,594,2026-08-03,WH-02,partial
PO-001708,SUP-199,CH-6834-4168,388,966,2026-07-10,WH-01,partial
PO-001709,SUP-025,IN-4415-3129,713,227,2026-07-12,WH-01,pending
PO-001710,SUP-138,IN-1357-3308,352,178,2026-07-15,WH-01,partial
PO-001711,SUP-035,EL-9081-1010,605,825,2026-07-24,WH-01,accepted
PO-001712,SUP-195,PO-6199-258,844,810,2026-07-20,WH-02,pending
PO-001713,SUP-043,PO-1111-3613,738,637,2026-08-05,WH-01,accepted
PO-001714,SUP-008,IN-9258-3464,437,125,2026-08-07,WH-02,accepted
PO-001715,SUP-132,EL-4119-2374,958,111,2026-08-01,WH-01,partial
PO-001716,SUP-193,IN-3558-1533,921,144,2026-07-18,WH-02,partial
PO-001717,SUP-031,IN-9628-4358,743,107,2026-08-04,WH-01,accepted
PO-001718,SUP-030,IN-7395-652,344,293,2026-07-30,WH-02,accepted
PO-001719,SUP-032,FL-3264-3914,608,812,2026-07-25,WH-02,pending
PO-001720,SUP-165,EL-7589-728,713,131,2026-07-11,WH-01,accepted
PO-001721,SUP-020,EL-2251-1109,319,739,2026-07-21,WH-01,pending
PO-001722,SUP-033,FL-6237-1274,960,39,2026-08-05,WH-01,accepted
PO-001723,SUP-167,EL-3946-3321,91,277,2026-08-06,WH-02,accepted
PO-001724,SUP-007,FL-8820-3673,212,879,2026-08-01,WH-02,accepted
PO-001725,SUP-107,IN-3059-1055,982,942,2026-08-02,WH-01,partial
PO-001726,SUP-049,FL-1860-2025,342,847,2026-07-17,WH-01,partial
PO-001727,SUP-090,CH-3390-807,990,512,2026-07-29,WH-01,accepted
PO-001728,SUP-076,PO-4625-1170,209,485,2026-07-25,WH-02,partial
PO-001729,SUP-128,FL-5847-1251,998,851,2026-07-21,WH-01,accepted
