id,supplier,location,overdue_hours
KLT-000699,SUP-005,Supplier,0
KLT-000700,SUP-050,WH-01,0
KLT-000701,SUP-144,Carrier,0
KLT-000702,SUP-114,WH-01,0
KLT-000703,SUP-023,WH-02,0
KLT-000704,SUP-027,WH-02,0
KLT-000705,SUP-095,WH-02,0
KLT-000706,SUP-188,Carrier,0
KLT-000707,SUP-146,WH-02,0
KLT-000708,SUP-129,Carrier,0
KLT-000709,SUP-075,Carrier,0
KLT-000710,SUP-092,WH-01,0
KLT-000711,SUP-062,WH-01,0
KLT-000712,SUP-105,WH-01,0
KLT-000713,SUP-161,Carrier,0
KLT-000714,SUP-025,WH-02,0
KLT-000715,SUP-187,WH-01,0
KLT-000716,SUP-197,WH-02,0
KLT-000717,SUP-082,WH-02,0
KLT-000718,SUP-056,Supplier,0
KLT-000719,SUP-019,Supplier,0
KLT-000720,SUP-110,Carrier,0
KLT-000721,SUP-166,WH-01,0
KLT-000722,SUP-040,Carrier,0
KLT-000723,SUP-174,Carrier,0
KLT-000724,SUP-001,Carrier,0
KLT-000725,SUP-052,WH-01,0
KLT-000726,SUP-086,WH-02,0
KLT-000727,SUP-155,Supplier,0
KLT-000728,SUP-012,WH-02,0
KLT-000729,SUP-046,WH-02,0
KLT-000730,SUP-141,Carrier,0
KLT-000731,SUP-156,Supplier,0
KLT-000732,SUP-191,WH-01,0
KLT-000733,SUP-155,WH-01,0
KLT-000734,SUP-174,WH-02,0
KLT-000735,SUP-055,Supplier,0
KLT-000736,SUP-103,WH-01,0
KLT-000737,SUP-135,Supplier,0
KLT-000738,SUP-140,WH-01,0
KLT-000739,SUP-109,Carrier,0
KLT-000740,SUP-064,Carrier,0
KLT-000741,SUP-119,WH-01,0
KLT-000742,SUP-125,WH-01,0
KLT-000743,SUP-190,WH-01,0
KLT-000744,SUP-185,Carrier,0
KLT-000745,SUP-194,Carrier,0
KLT-000746,SUP-189,WH-01,0
KLT-000747,SUP-117,Carrier,0
KLT-000748,SUP-112,Supplier,0
KLT-000749,SUP-089,Supplier,0
KLT-000750,SUP-149,Supplier,0
KLT-000751,SUP-101,WH-01,0
KLT-000752,SUP-176,Carrier,0
KLT-000753,SUP-111,WH-02,0
KLT-000754,SUP-192,Carrier,0
KLT-000755,SUP-037,Carrier,0
KLT-000756,SUP-145,Supplier,0
KLT-000757,SUP-145,Carrier,0
KLT-000758,SUP-121,WH-02,0
KLT-000759,SUP-173,WH-02,0
KLT-000760,SUP-184,WH-01,0
KLT-000761,SUP-043,WH-02,0
KLT-000762,SUP-172,WH-02,0
KLT-000763,SUP-143,WH-02,0
KLT-000764,SUP-144,Supplier,0
KLT-000765,SUP-101,Supplier,0
KLT-000766,SUP-077,WH-01,0
KLT-000767,SUP-174,Supplier,0
KLT-000768,SUP-084,WH-02,0
KLT-000769,SUP-172,WH-02,0
KLT-000770,SUP-051,Supplier,0
KLT-000771,SUP-113,Carrier,0
KLT-000772,SUP-113,Carrier,0
KLT-000773,SUP-197,WH-02,0
KLT-000774,SUP-197,Carrier,0
KLT-000775,SUP-195,WH-02,0
KLT-000776,SUP-181,Supplier,0
KLT-000777,SUP-140,Carrier,0
KLT-000778,SUP-114,WH-01,0
KLT-000779,SUP-058,Carrier,0
KLT-000780,SUP-023,WH-01,0
KLT-000781,SUP-159,Supplier,0
KLT-000782,SUP-115,WH-01,0
KLT-000783,SUP-131,Carrier,0
KLT-000784,SUP-118,Supplier,0
KLT-000785,SUP-091,Carrier,0
KLT-000786,SUP-159,Carrier,0
KLT-000787,SUP-075,WH-01,0
KLT-000788,SUP-041,WH-01,0
KLT-000789,SUP-051,Carrier,0
KLT-000790,SUP-148,WH-02,0
KLT-000791,SUP-041,WH-01,0
KLT-000792,SUP-097,WH-02,0
KLT-000793,SUP-068,WH-02,0
KLT-000794,SUP-021,Carrier,0
KLT-000795,SUP-066,WH-02,0
KLT-000796,SUP-069,Carrier,0
KLT-000797,SUP-153,WH-01,0
KLT-000798,SUP-113,WH-01,0
KLT-000799,SUP-085,Carrier,0
KLT-000800,SUP-032,WH-01,0
KLT-000801,SUP-043,WH-01,0
KLT-000802,SUP-083,WH-02,0
KLT-000803,SUP-150,Supplier,0
KLT-000804,SUP-066,WH-02,0
KLT-000805,SUP-002,Supplier,0
KLT-000806,SUP-180,Supplier,0
KLT-000807,SUP-045,WH-02,0
KLT-000808,SUP-077,Supplier,0
KLT-000809,SUP-159,Supplier,0
KLT-000810,SUP-145,WH-01,0
KLT-000811,SUP-040,Carrier,0
KLT-000812,SUP-169,WH-01,0
KLT-000813,SUP-085,WH-02,0
KLT-000814,SUP-167,WH-01,0
KLT-000815,SUP-009,Supplier,0
KLT-000816,SUP-113,WH-02,0
KLT-000817,SUP-150,WH-01,0
KLT-000818,SUP-164,Carrier,0
KLT-000819,SUP-182,Carrier,0
KLT-000820,SUP-023,WH-01,0
KLT-000821,SUP-172,Supplier,0
KLT-000822,SUP-040,Supplier,0
KLT-000823,SUP-102,WH-01,0
KLT-000824,SUP-169,Supplier,0
KLT-000825,SUP-148,Supplier,0
KLT-000826,SUP-025,Supplier,0
KLT-000827,SUP-125,Carrier,0
KLT-000828,SUP-160,WH-01,0
KLT-000829,SUP-075,WH-02,0
KLT-000830,SUP-142,WH-02,0
KLT-000831,SUP-027,Supplier,0
KLT-000832,SUP-124,Supplier,0
KLT-000833,SUP-097,WH-01,0
KLT-000834,SUP-189,WH-01,0
KLT-000835,SUP-070,WH-02,0
KLT-000836,SUP-159,WH-02,0
KLT-000837,SUP-009,WH-02,0
KLT-000838,SUP-200,Supplier,0
KLT-000839,SUP-117,Carrier,0
KLT-000840,SUP-068,WH-02,0
KLT-000841,SUP-026,WH-02,0
KLT-000842,SUP-171,Supplier,0
KLT-000843,SUP-081,Carrier,0
KLT-000844,SUP-140,WH-02,0
KLT-000845,SUP-191,Supplier,0
KLT-000846,SUP-120,Supplier,0
KLT-000847,SUP-022,WH-02,0
KLT-000848,SUP-189,WH-02,0
KLT-000849,SUP-010,Supplier,0
KLT-000850,SUP-037,Supplier,0
KLT-000851,SUP-055,Carrier,0
KLT-000852,SUP-074,WH-01,0
KLT-000853,SUP-131,WH-01,0
KLT-000854,SUP-160,WH-02,0
KLT-000855,SUP-175,Supplier,0
KLT-000856,SUP-180,Carrier,0
KLT-000857,SUP-110,WH-01,0
KLT-000858,SUP-003,WH-01,0
KLT-000859,SUP-149,Supplier,0
KLT-000860,SUP-162,WH-02,0
KLT-000861,SUP-015,Carrier,0
KLT-000862,SUP-113,Supplier,0
KLT-000863,SUP-093,Carrier,0
KLT-000864,SUP-018,WH-02,0
KLT-000865,SUP-070,WH-02,0
KLT-000866,SUP-044,Carrier,0
KLT-000867,SUP-027,WH-02,0
KLT-000868,SUP-143,WH-02,0
KLT-000869,SUP-105,Supplier,0
KLT-000870,SUP-087,Carrier,0
KLT-000871,SUP-057,Supplier,0
KLT-000872,SUP-034,Carrier,0
KLT-000873,SUP-167,WH-02,0
KLT-000874,SUP-162,Carrier,0
KLT-000875,SUP-101,WH-02,0
KLT-000876,SUP-028,Carrier,0
KLT-000877,SUP-186,Supplier,0
KLT-000878,SUP-199,Carrier,0
KLT-000879,SUP-137,Supplier,0
KLT-000880,SUP-035,Supplier,0
KLT-000881,SUP-194,WH-01,0
KLT-000882,SUP-053,WH-01,0
KLT-000883,SUP-109,Supplier,0
KLT-000884,SUP-042,Supplier,0
KLT-000885,SUP-144,Carrier,0
KLT-000886,SUP-053,Supplier,0
KLT-000887,SUP-179,Supplier,0
KLT-000888,SUP-157,Supplier,0
KLT-000889,SUP-043,WH-02,0
KLT-000890,SUP-114,Supplier,0
KLT-000891,SUP-087,Supplier,0
KLT-000892,SUP-108,Carrier,0
KLT-000893,SUP-035,Carrier,0
KLT-000894,SUP-158,WH-01,0
KLT-000895,SUP-178,Carrier,0
KLT-000896,SUP-025,WH-02,0
KLT-000897,SUP-159,WH-01,0
KLT-000898,SUP-052,Supplier,0
KLT-000899,SUP-038,WH-01,0
KLT-000900,SUP-055,WH-02,0
KLT-000901,SUP-033,WH-01,0
KLT-000902,SUP-019,WH-01,0
KLT-000903,SUP-039,Supplier,0
KLT-000904,SUP-131,Supplier,0
KLT-000905,SUP-008,Carrier,0
KLT-000906,SUP-024,WH-01,0
KLT-000907,SUP-035,WH-01,0
KLT-000908,SUP-191,WH-02,0
KLT-000909,SUP-124,WH-01,0
KLT-000910,SUP-194,Carrier,0
KLT-000911,SUP-003,Carrier,0
KLT-000912,SUP-019,WH-01,0
KLT-000913,SUP-083,WH-02,0
KLT-000914,SUP-137,WH-01,0
KLT-000915,SUP-119,Supplier,0
KLT-000916,SUP-166,Carrier,0
KLT-000917,SUP-139,Carrier,0
KLT-000918,SUP-096,Carrier,0
KLT-000919,SUP-181,WH-02,0
KLT-000920,SUP-124,Supplier,0
KLT-000921,SUP-190,WH-02,0
KLT-000922,SUP-047,Supplier,0
KLT-000923,SUP-053,Supplier,0
KLT-000924,SUP-194,WH-01,0
KLT-000925,SUP-149,WH-01,0
KLT-000926,SUP-031,Carrier,0
KLT-000927,SUP-015,Supplier,0
KLT-000928,SUP-153,Carrier,0
KLT-000929,SUP-065,Supplier,0
KLT-000930,SUP-065,WH-01,0
KLT-000931,SUP-152,Carrier,0
KLT-000932,SUP-171,Carrier,0
KLT-000933,SUP-126,WH-01,0
KLT-000934,SUP-021,Carrier,0
KLT-000935,SUP-059,WH-02,0
KLT-000936,SUP-110,WH-02,0
KLT-000937,SUP-076,WH-02,0
KLT-000938,SUP-151,WH-02,0
KLT-000939,SUP-024,WH-01,0
KLT-000940,SUP-006,WH-02,0
KLT-000941,SUP-146,WH-01,0
KLT-000942,SUP-143,Carrier,0
KLT-000943,SUP-151,WH-02,0
KLT-000944,SUP-024,Carrier,0
KLT-000945,SUP-066,Supplier,0
KLT-000946,SUP-083,WH-02,0
KLT-000947,SUP-027,Supplier,0
KLT-000948,SUP-120,WH-01,0
KLT-000949,SUP-069,Carrier,0
KLT-000950,SUP-083,Supplier,0
KLT-000951,SUP-055,Supplier,0
KLT-000952,SUP-135,WH-01,0
KLT-000953,SUP-059,Carrier,0
KLT-000954,SUP-197,Carrier,0
KLT-000955,SUP-007,WH-01,0
KLT-000956,SUP-130,Carrier,0
KLT-000957,SUP-190,Supplier,0
KLT-000958,SUP-183,Carrier,0
KLT-000959,SUP-026,WH-01,0
KLT-000960,SUP-046,WH-02,0
KLT-000961,SUP-146,Carrier,0
KLT-000962,SUP-083,Supplier,0
KLT-000963,SUP-061,Carrier,0
KLT-000964,SUP-001,Supplier,0
KLT-000965,SUP-112,WH-02,0
KLT-000966,SUP-178,WH-02,0
KLT-000967,SUP-096,WH-01,0
KLT-000968,SUP-187,WH-02,0
KLT-000969,SUP-157,Carrier,0
KLT-000970,SUP-091,Carrier,0
KLT-000971,SUP-040,WH-02,0
KLT-000972,SUP-108,Carrier,0
KLT-000973,SUP-095,Carrier,0
KLT-000974,SUP-151,WH-01,0
KLT-000975,SUP-001,WH-02,0
KLT-000976,SUP-061,WH-02,0
KLT-000977,SUP-100,WH-01,0
KLT-000978,SUP-079,Carrier,0
KLT-000979,SUP-004,Supplier,0
KLT-000980,SUP-030,WH-02,0
KLT-000981,SUP-006,Carrier,0
KLT-000982,SUP-122,WH-02,0
KLT-000983,SUP-049,Supplier,0
KLT-000984,SUP-104,Supplier,0
KLT-000985,SUP-128,Supplier,0
KLT-000986,SUP-144,WH-01,0
KLT-000987,SUP-126,WH-01,0
KLT-000988,SUP-159,Carrier,0
KLT-000989,SUP-106,Carrier,0
KLT-000990,SUP-141,WH-02,0
KLT-000991,SUP-110,WH-01,0
KLT-000992,SUP-175,Supplier,0
KLT-000993,SUP-177,WH-01,0
KLT-000994,SUP-100,Supplier,0
KLT-000995,SUP-024,Supplier,0
KLT-000996,SUP-183,Supplier,0
KLT-000997,SUP-157,Carrier,0
KLT-000998,SUP-042,Carrier,0
KLT-000999,SUP-068,WH-01,0
KLT-001000,SUP-071,WH-01,0
KLT-001001,SUP-126,WH-01,0
KLT-001002,SUP-025,Carrier,0
KLT-001003,SUP-133,Supplier,0
KLT-001004,SUP-057,Carrier,0
KLT-001005,SUP-007,Carrier,0
KLT-001006,SUP-151,Supplier,0
KLT-001007,SUP-147,Supplier,0
KLT-001008,SUP-014,WH-02,0
KLT-001009,SUP-096,WH-02,0
KLT-001010,SUP-109,Supplier,0
KLT-001011,SUP-018,WH-01,0
KLT-001012,SUP-126,Carrier,0
KLT-001013,SUP-133,Supplier,0
KLT-001014,SUP-046,WH-01,0
KLT-001015,SUP-166,WH-01,0
KLT-001016,SUP-080,Carrier,0
KLT-001017,SUP-191,WH-02,0
KLT-001018,SUP-133,WH-02,0
KLT-001019,SUP-167,WH-02,0
KLT-001020,SUP-005,Carrier,0
KLT-001021,SUP-159,Carrier,0
KLT-001022,SUP-070,Supplier,0
KLT-001023,SUP-145,WH-02,0
KLT-001024,SUP-005,Supplier,0
KLT-001025,SUP-109,WH-02,0
KLT-001026,SUP-095,Carrier,0
KLT-001027,SUP-030,Supplier,0
KLT-001028,SUP-127,WH-01,0
KLT-001029,SUP-126,WH-01,0
KLT-001030,SUP-112,WH-01,0
KLT-001031,SUP-159,WH-02,0
KLT-001032,SUP-073,Supplier,0
KLT-001033,SUP-067,WH-01,0
KLT-001034,SUP-048,Carrier,0
KLT-001035,SUP-106,WH-02,0
KLT-001036,SUP-043,Carrier,0
KLT-001037,SUP-122,WH-01,0
KLT-001038,SUP-085,WH-01,0
KLT-001039,SUP-089,Supplier,0
KLT-001040,SUP-192,Supplier,0
KLT-001041,SUP-125,WH-02,0
KLT-001042,SUP-012,Carrier,0
KLT-001043,SUP-065,Carrier,0
KLT-001044,SUP-012,WH-01,0
KLT-001045,SUP-143,WH-01,0
KLT-001046,SUP-030,Carrier,0
KLT-001047,SUP-100,WH-01,0
KLT-001048,SUP-158,WH-01,0
KLT-001049,SUP-069,Carrier,0
KLT-001050,SUP-125,WH-02,0
KLT-001051,SUP-026,Supplier,0
KLT-001052,SUP-110,Supplier,0
KLT-001053,SUP-056,WH-01,0
KLT-001054,SUP-120,Supplier,0
KLT-001055,SUP-025,WH-01,0
KLT-001056,SUP-162,Supplier,0
KLT-001057,SUP-189,Supplier,0
KLT-001058,SUP-003,Carrier,0
KLT-001059,SUP-095,WH-01,0
KLT-001060,SUP-142,WH-01,0
KLT-001061,SUP-031,Carrier,0
KLT-001062,SUP-096,WH-02,0
KLT-001063,SUP-168,WH-01,0
KLT-001064,SUP-077,WH-02,0
KLT-001065,SUP-192,Supplier,0
KLT-001066,SUP-041,WH-01,0
KLT-001067,SUP-136,WH-02,0
KLT-001068,SUP-038,WH-02,0
KLT-001069,SUP-003,WH-02,0
KLT-001070,SUP-115,WH-02,0
KLT-001071,SUP-020,WH-01,0
KLT-001072,SUP-127,Carrier,0
KLT-001073,SUP-053,WH-01,0
KLT-001074,SUP-021,WH-01,0
KLT-001075,SUP-110,Supplier,0
KLT-001076,SUP-051,Carrier,0
KLT-001077,SUP-085,WH-01,0
KLT-001078,SUP-168,Supplier,0
KLT-001079,SUP-057,WH-01,0
KLT-001080,SUP-102,WH-02,0
KLT-001081,SUP-077,WH-01,0
KLT-001082,SUP-106,Supplier,0
KLT-001083,SUP-191,Supplier,0
KLT-001084,SUP-025,WH-01,0
KLT-001085,SUP-127,WH-02,0
KLT-001086,SUP-181,WH-01,0
KLT-001087,SUP-176,Supplier,0
KLT-001088,SUP-071,Supplier,0
KLT-001089,SUP-119,WH-01,0
KLT-001090,SUP-097,Supplier,0
KLT-001091,SUP-112,Carrier,0
KLT-001092,SUP-080,Carrier,0
KLT-001093,SUP-083,Supplier,0
KLT-001094,SUP-031,WH-02,0
KLT-001095,SUP-188,Supplier,0
KLT-001096,SUP-153,WH-01,0
KLT-001097,SUP-157,Supplier,0
KLT-001098,SUP-102,WH-02,0
KLT-001099,SUP-130,WH-02,0
KLT-001100,SUP-067,WH-01,0
KLT-001101,SUP-116,Supplier,0
KLT-001102,SUP-143,WH-01,0
KLT-001103,SUP-134,WH-01,0
KLT-001104,SUP-094,Carrier,0
KLT-001105,SUP-023,WH-01,0
KLT-001106,SUP-027,WH-02,0
KLT-001107,SUP-074,Carrier,0
KLT-001108,SUP-142,Supplier,0
KLT-001109,SUP-076,WH-01,0
KLT-001110,SUP-095,WH-02,0
KLT-001111,SUP-192,Carrier,0
KLT-001112,SUP-143,WH-02,0
KLT-001113,SUP-130,Supplier,0
KLT-001114,SUP-023,Carrier,0
KLT-001115,SUP-109,WH-01,0
KLT-001116,SUP-139,WH-01,0
KLT-001117,SUP-009,Carrier,0
KLT-001118,SUP-010,Carrier,0
KLT-001119,SUP-167,WH-02,0
KLT-001120,SUP-075,WH-02,0
KLT-001121,SUP-085,Carrier,0
KLT-001122,SUP-070,Carrier,0
KLT-001123,SUP-055,Carrier,0
KLT-001124,SUP-002,Carrier,0
KLT-001125,SUP-082,Carrier,0
KLT-001126,SUP-174,WH-02,0
KLT-001127,SUP-153,Carrier,0
KLT-001128,SUP-093,WH-01,0
KLT-001129,SUP-029,WH-02,0
KLT-001130,SUP-013,Supplier,0
KLT-001131,SUP-129,Supplier,0
KLT-001132,SUP-139,Supplier,0
KLT-001133,SUP-147,WH-01,0
KLT-001134,SUP-005,WH-02,0
KLT-001135,SUP-176,Supplier,0
KLT-001136,SUP-029,WH-01,0
KLT-001137,SUP-050,Carrier,0
KLT-001138,SUP-048,Supplier,0
KLT-001139,SUP-166,WH-02,0
KLT-001140,SUP-135,Supplier,0
KLT-001141,SUP-197,Carrier,0
KLT-001142,SUP-165,WH-01,0
KLT-001143,SUP-058,WH-01,0
KLT-001144,SUP-140,WH-02,0
KLT-001145,SUP-194,WH-01,0
KLT-001146,SUP-155,Supplier,0
KLT-001147,SUP-018,Supplier,0
KLT-001148,SUP-122,WH-02,0
KLT-001149,SUP-082,WH-02,0
KLT-001150,SUP-003,WH-01,0
KLT-001151,SUP-180,Supplier,0
KLT-001152,SUP-007,WH-02,0
KLT-001153,SUP-055,Carrier,0
KLT-001154,SUP-200,WH-01,0
KLT-001155,SUP-071,Carrier,0
KLT-001156,SUP-071,WH-02,0
KLT-001157,SUP-138,Carrier,0
KLT-001158,SUP-119,Supplier,0
KLT-001159,SUP-009,WH-02,0
KLT-001160,SUP-192,WH-02,0
KLT-001161,SUP-105,Carrier,0
KLT-001162,SUP-078,WH-02,0
KLT-001163,SUP-069,Carrier,0
KLT-001164,SUP-108,WH-01,0
KLT-001165,SUP-174,Supplier,0
KLT-001166,SUP-081,WH-01,0
KLT-001167,SUP-045,Carrier,0
KLT-001168,SUP-078,WH-02,0
KLT-001169,SUP-112,WH-02,0
KLT-001170,SUP-177,Supplier,0
KLT-001171,SUP-046,Carrier,0
KLT-001172,SUP-071,Supplier,0
KLT-001173,SUP-170,WH-01,0
KLT-001174,SUP-063,Carrier,0
KLT-001175,SUP-143,Supplier,0
KLT-001176,SUP-129,Carrier,0
KLT-001177,SUP-172,Supplier,0
KLT-001178,SUP-121,WH-02,0
KLT-001179,SUP-121,WH-01,0
KLT-001180,SUP-035,WH-01,0
KLT-001181,SUP-017,Carrier,0
KLT-001182,SUP-102,Carrier,0
KLT-001183,SUP-106,WH-01,0
KLT-001184,SUP-137,Supplier,0
KLT-001185,SUP-098,WH-02,0
KLT-001186,SUP-184,WH-02,0
KLT-001187,SUP-161,WH-02,0
KLT-001188,SUP-060,WH-02,0
KLT-001189,SUP-066,Supplier,0
KLT-001190,SUP-181,WH-01,0
KLT-001191,SUP-079,Supplier,0
KLT-001192,SUP-062,Supplier,0
KLT-001193,SUP-136,Supplier,0
KLT-001194,SUP-045,Carrier,0
KLT-001195,SUP-128,Supplier,0
KLT-001196,SUP-158,Supplier,0
KLT-001197,SUP-065,WH-02,0
KLT-001198,SUP-108,WH-01,0
KLT-001199,SUP-196,WH-02,0
KLT-001200,SUP-113,WH-01,0
KLT-001201,SUP-031,WH-01,0
KLT-001202,SUP-081,WH-02,0
KLT-001203,SUP-197,Carrier,0
KLT-001204,SUP-199,Carrier,0
KLT-001205,SUP-016,WH-02,0
KLT-001206,SUP-113,WH-01,0
KLT-001207,SUP-178,Supplier,0
KLT-001208,SUP-159,Supplier,0
KLT-001209,SUP-035,Supplier,0
KLT-001210,SUP-056,WH-02,0
KLT-001211,SUP-154,Supplier,0
KLT-001212,SUP-185,Carrier,0
KLT-001213,SUP-185,Supplier,0
KLT-001214,SUP-132,Carrier,0
KLT-001215,SUP-114,WH-01,0
KLT-001216,SUP-188,Carrier,0
KLT-001217,SUP-019,WH-01,0
KLT-001218,SUP-081,Supplier,0
KLT-001219,SUP-069,WH-02,0
KLT-001220,SUP-106,Carrier,0
KLT-001221,SUP-125,WH-01,0
KLT-001222,SUP-039,WH-02,0
KLT-001223,SUP-032,WH-02,0
KLT-001224,SUP-165,WH-01,0
KLT-001225,SUP-023,Supplier,0
KLT-001226,SUP-124,Carrier,0
KLT-001227,SUP-080,Supplier,0
KLT-001228,SUP-105,WH-01,0
KLT-001229,SUP-093,WH-01,0
KLT-001230,SUP-012,Carrier,0
KLT-001231,SUP-082,Supplier,0
KLT-001232,SUP-160,WH-01,0
KLT-001233,SUP-006,Supplier,0
KLT-001234,SUP-177,Carrier,0
KLT-001235,SUP-042,Carrier,0
KLT-001236,SUP-129,WH-02,0
KLT-001237,SUP-171,WH-01,0
KLT-001238,SUP-021,WH-02,0
KLT-001239,SUP-145,Carrier,0
KLT-001240,SUP-014,WH-02,0
KLT-001241,SUP-051,WH-02,0
KLT-001242,SUP-007,WH-01,0
KLT-001243,SUP-073,WH-02,0
KLT-001244,SUP-022,Carrier,0
KLT-001245,SUP-117,WH-02,0
KLT-001246,SUP-096,WH-01,0
KLT-001247,SUP-060,Supplier,0
KLT-001248,SUP-070,Carrier,0
KLT-001249,SUP-051,Supplier,0
KLT-001250,SUP-009,Carrier,0
KLT-001251,SUP-123,Carrier,0
KLT-001252,SUP-185,WH-01,0
KLT-001253,SUP-100,WH-01,0
KLT-001254,SUP-134,WH-01,0
KLT-001255,SUP-149,WH-02,0
KLT-001256,SUP-101,Supplier,0
KLT-001257,SUP-012,WH-02,0
KLT-001258,SUP-055,Carrier,0
KLT-001259,SUP-016,Supplier,0
KLT-001260,SUP-134,Carrier,0
KLT-001261,SUP-181,WH-01,0
KLT-001262,SUP-178,WH-01,0
KLT-001263,SUP-086,WH-02,0
KLT-001264,SUP-028,WH-01,0
KLT-001265,SUP-188,WH-02,0
KLT-001266,SUP-117,Carrier,0
KLT-001267,SUP-168,Supplier,0
KLT-001268,SUP-040,Carrier,0
KLT-001269,SUP-135,WH-01,0
KLT-001270,SUP-074,WH-02,0
KLT-001271,SUP-129,Supplier,0
KLT-001272,SUP-190,Supplier,0
KLT-001273,SUP-053,Carrier,0
KLT-001274,SUP-168,Carrier,0
KLT-001275,SUP-101,WH-01,0
KLT-001276,SUP-061,Supplier,0
KLT-001277,SUP-193,Supplier,66
KLT-001278,SUP-154,WH-01,0
KLT-001279,SUP-198,Supplier,0
KLT-001280,SUP-007,Carrier,0
KLT-001281,SUP-134,WH-02,0
KLT-001282,SUP-045,WH-01,0
KLT-001283,SUP-172,Carrier,0
KLT-001284,SUP-074,Supplier,0
KLT-001285,SUP-155,Supplier,0
KLT-001286,SUP-139,Carrier,0
KLT-001287,SUP-011,Supplier,0
KLT-001288,SUP-099,Carrier,0
KLT-001289,SUP-160,Supplier,0
KLT-001290,SUP-083,WH-01,0
KLT-001291,SUP-107,Carrier,0
KLT-001292,SUP-108,WH-01,0
KLT-001293,SUP-111,Carrier,0
KLT-001294,SUP-103,Supplier,0
KLT-001295,SUP-081,Supplier,0
KLT-001296,SUP-007,Carrier,0
KLT-001297,SUP-192,WH-01,0
KLT-001298,SUP-133,Carrier,0
KLT-001299,SUP-071,WH-02,0
KLT-001300,SUP-044,WH-02,0
KLT-001301,SUP-117,Supplier,0
KLT-001302,SUP-004,WH-01,0
KLT-001303,SUP-198,Supplier,0
KLT-001304,SUP-016,Supplier,0
KLT-001305,SUP-134,WH-01,0
KLT-001306,SUP-012,Carrier,0
KLT-001307,SUP-157,WH-01,0
KLT-001308,SUP-010,WH-01,0
KLT-001309,SUP-045,Supplier,0
KLT-001310,SUP-169,WH-01,0
KLT-001311,SUP-154,WH-01,0
KLT-001312,SUP-168,WH-02,0
KLT-001313,SUP-135,Supplier,0
KLT-001314,SUP-090,Carrier,0
KLT-001315,SUP-108,Carrier,0
KLT-001316,SUP-170,Supplier,0
KLT-001317,SUP-078,Supplier,0
KLT-001318,SUP-146,WH-01,0
KLT-001319,SUP-166,WH-02,0
KLT-001320,SUP-115,Supplier,0
KLT-001321,SUP-009,Supplier,0
KLT-001322,SUP-138,Carrier,0
KLT-001323,SUP-038,Supplier,0
KLT-001324,SUP-001,Carrier,0
KLT-001325,SUP-194,Supplier,0
KLT-001326,SUP-125,Supplier,0
KLT-001327,SUP-100,WH-01,0
KLT-001328,SUP-128,Carrier,0
KLT-001329,SUP-162,Supplier,0
KLT-001330,SUP-041,Carrier,0
KLT-001331,SUP-108,WH-02,0
KLT-001332,SUP-016,Supplier,0
KLT-001333,SUP-103,WH-02,0
KLT-001334,SUP-058,WH-02,0
KLT-001335,SUP-005,Carrier,0
KLT-001336,SUP-062,Supplier,0
KLT-001337,SUP-128,Carrier,0
KLT-001338,SUP-085,Carrier,0
KLT-001339,SUP-030,Supplier,0
KLT-001340,SUP-195,Carrier,0
KLT-001341,SUP-018,Carrier,0
KLT-001342,SUP-007,Supplier,0
KLT-001343,SUP-049,Carrier,0
KLT-001344,SUP-186,Supplier,0
KLT-001345,SUP-047,Supplier,0
KLT-001346,SUP-057,Carrier,0
KLT-001347,SUP-096,WH-02,0
KLT-001348,SUP-042,Carrier,0
KLT-001349,SUP-041,Supplier,0
KLT-001350,SUP-055,Supplier,0
KLT-001351,SUP-195,Carrier,0
KLT-001352,SUP-068,WH-01,0
KLT-001353,SUP-148,WH-02,0
KLT-001354,SUP-058,WH-02,0
KLT-001355,SUP-189,Carrier,0
KLT-001356,SUP-031,WH-01,0
KLT-001357,SUP-007,Supplier,0
KLT-001358,SUP-046,Carrier,0
KLT-001359,SUP-160,Carrier,0
KLT-001360,SUP-093,Supplier,0
KLT-001361,SUP-038,Carrier,0
KLT-001362,SUP-156,Supplier,0
KLT-001363,SUP-108,Carrier,0
KLT-001364,SUP-038,WH-01,0
KLT-001365,SUP-103,WH-01,0
KLT-001366,SUP-005,Carrier,0
KLT-001367,SUP-035,WH-01,0
KLT-001368,SUP-058,Supplier,0
KLT-001369,SUP-153,Carrier,0
KLT-001370,SUP-039,Supplier,0
KLT-001371,SUP-141,Carrier,0
KLT-001372,SUP-163,WH-02,0
KLT-001373,SUP-166,Carrier,0
KLT-001374,SUP-167,Carrier,0
KLT-001375,SUP-170,Supplier,0
KLT-001376,SUP-146,Carrier,0
KLT-001377,SUP-142,WH-01,0
KLT-001378,SUP-045,Carrier,0
KLT-001379,SUP-111,Supplier,0
KLT-001380,SUP-080,Supplier,0
KLT-001381,SUP-019,Supplier,0
KLT-001382,SUP-026,WH-02,0
KLT-001383,SUP-157,WH-01,0
KLT-001384,SUP-181,Supplier,0
KLT-001385,SUP-082,WH-02,0
KLT-001386,SUP-015,Carrier,0
KLT-001387,SUP-034,WH-01,0
KLT-001388,SUP-074,WH-01,0
KLT-001389,SUP-163,WH-01,0
KLT-001390,SUP-003,Supplier,0
KLT-001391,SUP-066,Supplier,0
KLT-001392,SUP-106,WH-02,0
KLT-001393,SUP-107,Carrier,0
KLT-001394,SUP-008,WH-01,0
KLT-001395,SUP-003,WH-02,0
KLT-001396,SUP-060,WH-01,0
KLT-001397,SUP-089,WH-02,0
